Taxa	reSRR3584976	reSRR3584977	reSRR3584978	reSRR3584979	reSRR3584980	reSRR3584981	reSRR3584982	reSRR3584983	reSRR3584984	reSRR3584985	reSRR3584986	reSRR3584987
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cyclobacteriaceae|g__echinicola|s__echinicola_vietnamensis	0.000918027331394957	0	0.00127831082503685	0.00153084922553964	0.00165813795386846	0.000982503576313018	0.00107817744884048	0.00196767392832045	0.000953057673755651	0	0.00122719912468408	0.000758366597050811
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cyclobacteriaceae|g__mongoliitalea	0	0	0.00112792131620898	0.00235228051729262	0.00141744050895207	0.000949753457102584	0.000718784965893653	0.00270555165144062	0	0	0.00232521939413825	0.00085728397927483
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cyclobacteriaceae|g__mongoliitalea|s__mongoliitalea_daihaiensis	0	0	0.00112792131620898	0.00235228051729262	0.00141744050895207	0.000949753457102584	0.000718784965893653	0.00270555165144062	0	0	0.00232521939413825	0.00085728397927483
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae	0.00702864675599264	0.00636322426204954	0.0125575239871267	0.0174367460567564	0.0152709156719176	0.0146065531678535	0.0124190069107181	0.0176387912860155	0.00571834604253391	0.00537097098917799	0.0156952309104332	0.0152003044017576
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__aquirufa	0	0	0.000751947544139321	0.0014561736535621	0.00131046386676701	0.00104800381473389	0.000878514958314465	0.00158116654954322	0	0	0.0011949044108766	0.00118700858668823
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__aquirufa|s__aquirufa_nivalisilvae	0	0	0.000751947544139321	0.000672080147797892	0.000668604013656638	0.000687752503419112	0.000878514958314465	0.00084328882642305	0	0	0.000581304848534563	0.00082431151853349
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__aquirufa|s__aquirufa_sp._9h-egse	0	0	0	0.000746755719775436	0.000615115692564107	0.000327501192104339	0	0.000702740688685875	0	0	0.000581304848534563	0.000329724607413396
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__cytophaga	0	0	0.000939934430174151	0.0011948091516407	0.00104302226130436	0.000491251788156509	0.00067885246778845	0.00119465917076599	0	0	0.00103343084183922	0.00089025644001617
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__cytophaga|s__cytophaga_hutchinsonii	0	0	0.000939934430174151	0.0011948091516407	0.00104302226130436	0.000491251788156509	0.00067885246778845	0.00119465917076599	0	0	0.00103343084183922	0.00089025644001617
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__rhodocytophaga	0.000459013665697478	0.000435092257234157	0.00120311607062291	0.00175487594147227	0.00165813795386846	0.00117900429157562	0.00127783993936649	0.00140548137737175	0.000458879620697165	0.000461310391708539	0.00167932511798874	0.00154970565484296
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__rhodocytophaga|s__rhodocytophaga_rosea	0.000459013665697478	0.000435092257234157	0.00120311607062291	0.00175487594147227	0.00165813795386846	0.00117900429157562	0.00127783993936649	0.00140548137737175	0.000458879620697165	0.000461310391708539	0.00167932511798874	0.00154970565484296
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__spirosoma	0.00654094473618907	0.00590093873873825	0.00962492856498331	0.0129562117381038	0.0112325474294315	0.0118555431541771	0.00954386704714351	0.0133872101194659	0.00525946642183674	0.00490966059746945	0.0117229811121137	0.0115403612594689
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__spirosoma|s__spirosoma_aerolatum	0.000286883541060924	0.000462285523311291	0.000789544921346287	0.000821431291752979	0.000989533940211824	0.000687752503419112	0.00123790744126129	0.000808151791988756	0.000600073350142447	0	0.0010657255556467	0.000989173822240189
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__spirosoma|s__spirosoma_aureum	0	0.000489478789388426	0	0.000597404575820348	0.000882557298026762	0.000851503099471282	0.000638919969683247	0.00108924806746311	0.000600073350142447	0	0.000871957272801844	0.00102214628298153
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__spirosoma|s__spirosoma_endbachense	0.000545078728015756	0.000516672055465561	0.00112792131620898	0.00104545800768561	0.000668604013656638	0.00121175441078606	0.00103824495073528	0.00144061841180604	0.000458879620697165	0	0.000710483703764466	0.00085728397927483
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__spirosoma|s__spirosoma_montaniterrae	0.000688520498546218	0.000326319192925617	0.000601558035311457	0.00063474236180912	0.000508139050379045	0.000949753457102584	0.000638919969683247	0.000878425860857344	0.000635371782503767	0.000724916329827704	0.000710483703764466	0.000560531832602774
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__spirosoma|s__spirosoma_pollinicola	0.000516390373909663	0.000353512459002752	0.000789544921346287	0.000784093505764207	0.00104302226130436	0.00124450452999649	0.000758717463998856	0.00151089248067463	0.000494178053058486	0	0.00090425198660932	0.00118700858668823
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__spirosoma|s__spirosoma_radiotolerans	0.000516390373909663	0.000271932660771348	0.000789544921346287	0.000896106863730523	0.000615115692564107	0.000589502145787811	0.000559054973472842	0.000773014757554462	0	0.0007578670720926	0.0010657255556467	0.000791339057792151
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__spirosoma|s__spirosoma_rigui	0.000774585560864495	0.000734218184082639	0.000751947544139321	0.000970782435708066	0.000909301458573028	0.00091700333789215	0.00067885246778845	0.000878425860857344	0.000776565511949049	0.000691965587562808	0.0011949044108766	0.00105511874372287
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__spirosoma|s__spirosoma_sp._cju-r4	0.00083196226907668	0.000652638385851235	0.00101512918458808	0.000970782435708066	0.000855813137480497	0.000556752026577377	0.000798649962104059	0.00101897399859452	0	0.000593113360768121	0.000839662558994369	0.000758366597050811
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__spirosoma|s__spirosoma_sp._kctc_42546	0.000659832144440125	0.000598251853696965	0.000789544921346287	0.0017175381554835	0.00117674306403568	0.00091700333789215	0.000758717463998856	0.00137034434293746	0	0	0.00116260969706913	0.000593504293344113
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__spirosoma|s__spirosoma_sp._kctc_72228	0.000430325311591386	0	0.000751947544139321	0.00130682250960701	0.00106976642185062	0.00108075393394432	0	0.00101897399859452	0.000494178053058486	0.000691965587562808	0.0010657255556467	0.00085728397927483
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__spirosoma|s__spirosoma_sp._kudc1026	0.000516390373909663	0.000489478789388426	0.000939934430174151	0.00108279579367438	0.000481394889832779	0.000884253218681716	0.000598987471578044	0.00126493323963457	0.000423581188335845	0.000560162618503226	0.000516715420919611	0.000956201361498849
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__spirosoma|s__spirosoma_sp._rhs26	0	0.000353512459002752	0.000413571149276627	0.000933444649719295	0.000962789779665559	0.000687752503419112	0.000519122475367638	0.000491918482080112	0.000564774917781126	0.000362458164913852	0.000581304848534563	0.000593504293344113
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__cytophagaceae|g__spirosoma|s__spirosoma_taeanense	0.000631143790334033	0.000516672055465561	0.000751947544139321	0.000970782435708066	0.000882557298026762	0.00104800381473389	0.00103824495073528	0.000632466619817287	0	0.000428359649443643	0.000839662558994369	0.00112106366520555
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__flammeovirgaceae	0	0	0.00172947935152044	0.00369644081288841	0.00393139160030103	0.00189950691420517	0.00107817744884048	0.00463808854532677	0	0	0.00390766037070456	0.00273671424153119
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__flammeovirgaceae|g__flammeovirga	0	0	0.00172947935152044	0.00369644081288841	0.00393139160030103	0.00189950691420517	0.00107817744884048	0.00463808854532677	0	0	0.00390766037070456	0.00273671424153119
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__flammeovirgaceae|g__flammeovirga|s__flammeovirga_kamogawensis	0	0	0.00172947935152044	0.000784093505764207	0.000989533940211824	0.00108075393394432	0.00107817744884048	0.000878425860857344	0	0	0.0010657255556467	0.000725394136309472
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__flammeovirgaceae|g__flammeovirga|s__flammeovirga_pectinis	0	0	0	0.00123214693762947	0.000962789779665559	0.000786002861050414	0	0.00137034434293746	0	0	0.0010657255556467	0.00085728397927483
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__flammeovirgaceae|g__flammeovirga|s__flammeovirga_sp._my04	0	0	0	0.000896106863730523	0.000936045619119293	0	0	0.00101897399859452	0	0	0.000645894276149514	0.00112106366520555
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__flammeovirgaceae|g__flammeovirga|s__flammeovirga_yaeyamensis	0	0	0	0.000746755719775436	0.00101627810075809	0	0	0.00130007027406887	0	0	0.00109802026945417	0
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__fulvivirgaceae	0.00352866755504937	0.00247458721301927	0.00548921707221704	0.00675813926396769	0.00821045728770352	0.00582952121945724	0.00630933470062207	0.00741391426563598	0.003635738533216	0.0022406504740129	0.00852580444517359	0.00577018062973443
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__fulvivirgaceae|g__chryseolinea	0.00235244503669958	0.00171317576285949	0.00214305050079706	0.00238961830328139	0.00299534598118174	0.00229250834473037	0.00235601738820697	0.00228390723822909	0.00243559183293111	0.00181229082456926	0.00322947138074757	0.00240698963411779
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__fulvivirgaceae|g__chryseolinea|s__chryseolinea_soli	0.00235244503669958	0.00171317576285949	0.00214305050079706	0.00238961830328139	0.00299534598118174	0.00229250834473037	0.00235601738820697	0.00228390723822909	0.00243559183293111	0.00181229082456926	0.00322947138074757	0.00240698963411779
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__fulvivirgaceae|g__fulvivirga	0.0011475341642437	0.000734218184082639	0.00334616657141998	0.00433118317469753	0.00518836714597551	0.00350426275551643	0.00395331731241509	0.00513000702740689	0.00120014670028489	0.000395408907178748	0.00529633306442602	0.0033302185348753
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__fulvivirgaceae|g__fulvivirga|s__fulvivirga_lutea	0	0.000326319192925617	0.000601558035311457	0.00123214693762947	0.00157790547222967	0.00117900429157562	0.000559054973472842	0.00154602951510892	0	0	0.0010657255556467	0.000725394136309472
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__fulvivirgaceae|g__fulvivirga|s__fulvivirga_sp._ss9-22	0.000344260249273109	0	0.000751947544139321	0.00134416029559578	0.00133720802731328	0.000687752503419112	0.00103824495073528	0.00137034434293746	0.000741267079587728	0	0.00155014626275883	0.000989173822240189
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__fulvivirgaceae|g__fulvivirga|s__fulvivirga_sp._sw1-e11	0.000430325311591386	0	0.000864739675760219	0.000709417933786664	0.00106976642185062	0.00091700333789215	0.000918447456419668	0.000948699929725931	0	0.000395408907178748	0.00148555683514388	0.000560531832602774
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__fulvivirgaceae|g__fulvivirga|s__fulvivirga_sp._w9p-11	0.000344260249273109	0.000380705725079887	0.00105272656179505	0.000970782435708066	0.00117674306403568	0.000655002384208679	0.0013577049355769	0.00119465917076599	0.000423581188335845	0	0.00113031498326165	0.00102214628298153
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__hymenobacteraceae	0.0264219741317111	0.0219449657242478	0.0317321863626793	0.03435076310967	0.0315046211235008	0.0331103705217487	0.0295500485978502	0.0320449754040759	0.022696892008329	0.023032568843162	0.0321655349522458	0.0343243316317345
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__hymenobacteraceae|g__adhaeribacter	0.00109015745603151	0.000707024918005505	0.00169188197431347	0.00216559158734876	0.00278139269681161	0.0018340066757843	0.00151743492799771	0.00274068868587491	0.000811863944310369	0.000395408907178748	0.00251898767698311	0.00194537518373904
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__hymenobacteraceae|g__adhaeribacter|s__adhaeribacter_radiodurans	0.000545078728015756	0.000407898991157022	0.000902337052967185	0.00138149808158456	0.00141744050895207	0.000982503576313018	0.000598987471578044	0.00140548137737175	0.000423581188335845	0	0.00129178855229903	0.00089025644001617
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__hymenobacteraceae|g__adhaeribacter|s__adhaeribacter_swui	0.000516390373909663	0.000299125926848483	0.000789544921346287	0.000746755719775436	0.00136395218785954	0.000851503099471282	0.000918447456419668	0.00133520730850316	0.000352984323613204	0.000395408907178748	0.0011949044108766	0.00105511874372287
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__hymenobacteraceae|g__hymenobacter	0.0197375876249916	0.0167238586374379	0.0215432971395915	0.021767929231454	0.0186406799007471	0.0223683314207264	0.0202058440412327	0.0208362614195362	0.0169785459657951	0.0174309426581298	0.0193122388568705	0.0231466674404204
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__hymenobacteraceae|g__hymenobacter|s__hymenobacter_baengnokdamensis	0.00157785947583508	0.0006254451197741	0.000977531807381117	0.000933444649719295	0.000561627371471576	0.00111350405315475	0	0.00144061841180604	0	0.00112032523700645	0.000645894276149514	0.000593504293344113
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__hymenobacteraceae|g__hymenobacter|s__hymenobacter_busanensis	0.000946715685501049	0.00103334411093112	0.00135350557945078	0.00149351143955087	0.000615115692564107	0.00111350405315475	0.000878514958314465	0.00126493323963457	0.00120014670028489	0.00115327597927135	0.00116260969706913	0.00131889842965358
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__hymenobacteraceae|g__hymenobacter|s__hymenobacter_jejuensis	0.000860650623182772	0.000516672055465561	0.000789544921346287	0.000821431291752979	0.00109651058239689	0.000982503576313018	0.000998312452630074	0.000913562895291637	0.000741267079587728	0.000724916329827704	0.000775073131379417	0.00128592596891225
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__hymenobacteraceae|g__hymenobacter|s__hymenobacter_nivis	0.000774585560864495	0.000897377780545448	0.00109032393900202	0.000784093505764207	0.000534883210925311	0.000949753457102584	0.000918447456419668	0.00122979620520028	0.00112954983556225	0.00118622672153624	0.00113031498326165	0.00125295350817091
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__hymenobacteraceae|g__hymenobacter|s__hymenobacter_oligotrophus	0.00120491087245588	0.000761411450159774	0.000789544921346287	0.000672080147797892	0.00106976642185062	0.000851503099471282	0.000878514958314465	0.000421644413211525	0.00109425140320093	0.0007578670720926	0.000742778417571941	0.000923228900757509
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__hymenobacteraceae|g__hymenobacter|s__hymenobacter_qilianensis	0.00060245543622794	0.000407898991157022	0.000789544921346287	0.000784093505764207	0.000534883210925311	0.000491251788156509	0.00067885246778845	0.000456781447645819	0.000494178053058486	0	0.0010657255556467	0.00085728397927483
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__hymenobacteraceae|g__hymenobacter|s__hymenobacter_radiodurans	0	0	0.00150389508827864	0.00141883586757333	0.00125697554567448	0.00196500715262604	0	0	0	0	0.00129178855229903	0.00121998104742957
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__hymenobacteraceae|g__hymenobacter|s__hymenobacter_sedentarius	0.00109015745603151	0.00130527677170247	0.000977531807381117	0.00112013357966315	0.00123023138512821	0.00153925560289039	0.00123790744126129	0.00133520730850316	0.00102365453847829	0.00128507894833093	0.00125949383849155	0.00115403612594689
k__bacteria|p__bacteroidetes|c__cytophagia|o__cytophagales|f__hymenobacteraceae|g__hymenobacter|s__hymenobacter_sp._apr13	0.00177867795457773	0.000924571046622583	0.00120311607062291	0.00115747136565193	0.00128371970622075	0.00117900429157562	0.00183689491283934	0.00151089248067463	0.00162372788862074	0.00121917746380114	0.00113031498326165	0.00121998104742957
