clade_name	NCBI_tax_id	reERR1346892_taxonomic_profile	reERR1346891_taxonomic_profile	reERR1346890_taxonomic_profile	reERR1346889_taxonomic_profile	reERR1346888_taxonomic_profile	reERR1346887_taxonomic_profile	reERR1346884_taxonomic_profile	reERR1346883_taxonomic_profile	reERR1346882_taxonomic_profile	reERR1346881_taxonomic_profile	reERR1346880_taxonomic_profile	reERR1346879_taxonomic_profile	reERR1346878_taxonomic_profile	reERR1346877_taxonomic_profile	reERR1346876_taxonomic_profile	reERR1346875_taxonomic_profile	reERR1346874_taxonomic_profile	reERR1346873_taxonomic_profile	reERR1346872_taxonomic_profile	reERR1346871_taxonomic_profile	reERR1346870_taxonomic_profile	reERR1346869_taxonomic_profile	reERR1346868_taxonomic_profile	reERR1346867_taxonomic_profile	reERR1346866_taxonomic_profile	reERR1346865_taxonomic_profile	reERR1346864_taxonomic_profile	reERR1346863_taxonomic_profile	reERR1346862_taxonomic_profile	reERR1346861_taxonomic_profile	reERR1346860_taxonomic_profile	reERR1346859_taxonomic_profile	reERR1346858_taxonomic_profile	reERR1346857_taxonomic_profile	reERR1346856_taxonomic_profile	reERR1346855_taxonomic_profile	reERR1346854_taxonomic_profile	reERR1346853_taxonomic_profile	reERR1346852_taxonomic_profile	reERR1346851_taxonomic_profile	reERR1346850_taxonomic_profile	reERR1346849_taxonomic_profile	reERR1346848_taxonomic_profile	reERR1346847_taxonomic_profile	reERR1346846_taxonomic_profile	reERR1346845_taxonomic_profile	reERR1346844_taxonomic_profile	reERR1346843_taxonomic_profile	reERR1346842_taxonomic_profile	reERR1346841_taxonomic_profile	reERR1346840_taxonomic_profile	reERR1346839_taxonomic_profile	reERR1346838_taxonomic_profile	reERR1346837_taxonomic_profile	reERR1346836_taxonomic_profile	reERR1346835_taxonomic_profile	reERR1346834_taxonomic_profile	reERR1346833_taxonomic_profile	reERR1346832_taxonomic_profile	reERR1346831_taxonomic_profile	reERR1346830_taxonomic_profile	reERR1346829_taxonomic_profile	reERR1346828_taxonomic_profile	reERR1346827_taxonomic_profile	reERR1346826_taxonomic_profile	reERR1346825_taxonomic_profile	reERR1346824_taxonomic_profile	reERR1346823_taxonomic_profile	reERR1346822_taxonomic_profile	reERR1346821_taxonomic_profile	reERR1346820_taxonomic_profile	reERR1346819_taxonomic_profile	reERR1346818_taxonomic_profile	reERR1346817_taxonomic_profile	reERR1346816_taxonomic_profile	reERR1346815_taxonomic_profile	reERR1346814_taxonomic_profile	reERR1346813_taxonomic_profile	reERR1346812_taxonomic_profile	reERR1346811_taxonomic_profile	reERR1346810_taxonomic_profile	reERR1346809_taxonomic_profile	reERR1346808_taxonomic_profile	reERR1346807_taxonomic_profile	reERR1346806_taxonomic_profile	reERR1346805_taxonomic_profile	reERR1346804_taxonomic_profile	reERR1346803_taxonomic_profile	reERR1346802_taxonomic_profile	reERR1346801_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Niastella|s__Niastella_koreensis	2|976|1853228|1853229|563835|354354|354356	0	0.007461384368241339	0	0	0	0	0	0	0.1134165633465654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003039212519177791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Niastella|s__Niastella_koreensis|t__SGB3455	2|976|1853228|1853229|563835|354354|354356|SGB3455	0	0.007461384368241339	0	0	0	0	0	0	0.1134165633465654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003039212519177791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2|976|117743	0	0	0.0015186036366642318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005375520464580653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	0	0	0.0015186036366642318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005375520464580653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	2|976|117743|200644|49546	0	0	0.0015186036366642318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005375520464580653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB6105	2|976|117743|200644|49546|21301429	0	0	0.0015186036366642318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005375520464580653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB6105|s__GGB6105_SGB8748	2|976|117743|200644|49546|21301429|17849506	0	0	0.0015186036366642318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005375520464580653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	2|976|117747	0	0.0064289035864381824	0	0.005158228431657994	0	0.0003600117784494103	0	0	0	0	0	0	0	0	0.0017571267181778288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033872238600303737	0.00034147554702130135	0.00014693345396908617	0.003536760753513635	0	0	0	0	0.0007852564228025482	0.0027116183855156024	0	0.007949060276661276	0.0009054469917797943	0.050344068722344815	0	0	0.04632482696776792	0.06893247014534867	0	0.0007651145562115396	0	0	0	0	0	0	0	0	0.003609716657565871	0.009885397372309843	0	0.011262909808601493	0.025075941853894796	0	0	0.04039888004212799
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	0	0.0064289035864381824	0	0.005158228431657994	0	0.0003600117784494103	0	0	0	0	0	0	0	0	0.0017571267181778288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033872238600303737	0.00034147554702130135	0.00014693345396908617	0.003536760753513635	0	0	0	0	0.0007852564228025482	0.0027116183855156024	0	0.007949060276661276	0.0009054469917797943	0.050344068722344815	0	0	0.04632482696776792	0.06893247014534867	0	0.0007651145562115396	0	0	0	0	0	0	0	0	0.003609716657565871	0.009885397372309843	0	0.011262909808601493	0.025075941853894796	0	0	0.04039888004212799
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	2|976|117747|200666|84566	0	0.0064289035864381824	0	0.005158228431657994	0	0.0003600117784494103	0	0	0	0	0	0	0	0	0.0017571267181778288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033872238600303737	0.00034147554702130135	0.00014693345396908617	0.003536760753513635	0	0	0	0	0.0007852564228025482	0.0027116183855156024	0	0.007949060276661276	0.0009054469917797943	0.050344068722344815	0	0	0.04632482696776792	0.06893247014534867	0	0.0007651145562115396	0	0	0	0	0	0	0	0	0.003609716657565871	0.009885397372309843	0	0.011262909808601493	0.025075941853894796	0	0	0.04039888004212799
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter	2|976|117747|200666|84566|84567	0	0.0064289035864381824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_sp_OK701	2|976|117747|200666|84566|84567|2135718	0	0.0064289035864381824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_sp_OK701|t__SGB28290	2|976|117747|200666|84566|84567|2135718|SGB28290	0	0.0064289035864381824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria	2|1117	0	0	0.41828213823483096	0.3915791945338959	0	0.002228338210317396	0	1.4093515838949713	0	0	0	0	0	0	0.0017644352124362138	0	0.031254348355082236	0.12848664452204325	0.21166906742446254	0.6757893808079178	0	0	0.03842232041721295	0.02575977372169593	0.2607957114463431	0.1149040079110404	0.4763523284951022	0.6264088644072794	0	0	0.1682525170850553	0.041327932485994784	0.2698893696741651	0.03374178090323627	0	0	0	0	0	0	0.02212922500415257	0.11346440444255344	0	0	0	0	0	0	0	0	0	0.0034518606893995146	0	0	0	0	0	0	0.001378958122625115	0	0.12108540035244827	0.0024219059997385548	0.0061408647762120705	0	0	0	0	0	0.02411923540243052	0	0	0	0.023410006052311142	0.010157953907027988	0	0	0.028712593007862282	0	0	0	0.03094100257282402	0	0	0	0	0	0	0.031581496492957016	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified	2|1117|7116683	0	0	0.41828213823483096	0.3915791945338959	0	0.002228338210317396	0	1.4093515838949713	0	0	0	0	0	0	0.0017644352124362138	0	0.031254348355082236	0.12848664452204325	0.21166906742446254	0.6757893808079178	0	0	0.03842232041721295	0.02575977372169593	0.2607957114463431	0.1149040079110404	0.4763523284951022	0.6264088644072794	0	0	0.1682525170850553	0.041327932485994784	0.2698893696741651	0.03374178090323627	0	0	0	0	0	0	0.02212922500415257	0.11346440444255344	0	0	0	0	0	0	0	0	0	0.0034518606893995146	0	0	0	0	0	0	0.001378958122625115	0	0.12108540035244827	0.0024219059997385548	0.0061408647762120705	0	0	0	0	0	0.02411923540243052	0	0	0	0.023410006052311142	0.010157953907027988	0	0	0.028712593007862282	0	0	0	0.03094100257282402	0	0	0	0	0	0	0.031581496492957016	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales	2|1117|7116683|1890424	0	0	0.41828213823483096	0.3915791945338959	0	0.002228338210317396	0	1.4093515838949713	0	0	0	0	0	0	0.0017644352124362138	0	0.031254348355082236	0.12848664452204325	0.21166906742446254	0.6757893808079178	0	0	0.03842232041721295	0.02575977372169593	0.2607957114463431	0.1149040079110404	0.4763523284951022	0.6264088644072794	0	0	0.1682525170850553	0.041327932485994784	0.2698893696741651	0.03374178090323627	0	0	0	0	0	0	0.02212922500415257	0.11346440444255344	0	0	0	0	0	0	0	0	0	0.0034518606893995146	0	0	0	0	0	0	0.001378958122625115	0	0.12108540035244827	0.0024219059997385548	0.0061408647762120705	0	0	0	0	0	0.02411923540243052	0	0	0	0.023410006052311142	0.010157953907027988	0	0	0.028712593007862282	0	0	0	0.03094100257282402	0	0	0	0	0	0	0.031581496492957016	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae	2|1117|7116683|1890424|1213	0	0	0.0010856736347171123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02212922500415257	0.11346440444255344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__GGB36481	2|1117|7116683|1890424|1213|8132712	0	0	0.0010856736347171123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__GGB36481|s__GGB36481_SGB55373	2|1117|7116683|1890424|1213|8132712|59668707	0	0	0.0010856736347171123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Synechococcaceae	2|1117|7116683|1890424|1890426	0	0	0.4171964646001137	0.3915791945338959	0	0.002228338210317396	0	1.4093515838949713	0	0	0	0	0	0	0.0017644352124362138	0	0.031254348355082236	0.12848664452204325	0.21166906742446254	0.6757893808079178	0	0	0.03842232041721295	0.02575977372169593	0.2607957114463431	0.1149040079110404	0.4763523284951022	0.6264088644072794	0	0	0.1682525170850553	0.041327932485994784	0.2698893696741651	0.03374178090323627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034518606893995146	0	0	0	0	0	0	0.001378958122625115	0	0.12108540035244827	0.0024219059997385548	0.0061408647762120705	0	0	0	0	0	0.02411923540243052	0	0	0	0.023410006052311142	0.010157953907027988	0	0	0.028712593007862282	0	0	0	0.03094100257282402	0	0	0	0	0	0	0.031581496492957016	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Synechococcaceae|g__Synechococcus	2|1117|7116683|1890424|1890426|1129	0	0	0.4171964646001137	0.3915791945338959	0	0.002228338210317396	0	1.4093515838949713	0	0	0	0	0	0	0.0017644352124362138	0	0.031254348355082236	0.12848664452204325	0.21166906742446254	0.6757893808079178	0	0	0.03842232041721295	0.02575977372169593	0.2607957114463431	0.1149040079110404	0.4763523284951022	0.6264088644072794	0	0	0.1682525170850553	0.041327932485994784	0.2698893696741651	0.03374178090323627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034518606893995146	0	0	0	0	0	0	0.001378958122625115	0	0.12108540035244827	0.0024219059997385548	0.0061408647762120705	0	0	0	0	0	0.02411923540243052	0	0	0	0.023410006052311142	0.010157953907027988	0	0	0.028712593007862282	0	0	0	0.03094100257282402	0	0	0	0	0	0	0.031581496492957016	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus_SGB56530	2|1117|7116683|1890424|1890426|1129|43476480	0	0	0.4171964646001137	0.3915791945338959	0	0.002228338210317396	0	1.4093515838949713	0	0	0	0	0	0	0.0017644352124362138	0	0.031254348355082236	0.12848664452204325	0.21166906742446254	0.6757893808079178	0	0	0.03842232041721295	0.02575977372169593	0.2607957114463431	0.1149040079110404	0.4763523284951022	0.6264088644072794	0	0	0.1682525170850553	0.041327932485994784	0.2698893696741651	0.03374178090323627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034518606893995146	0	0	0	0	0	0	0.001378958122625115	0	0.12108540035244827	0.0024219059997385548	0.0061408647762120705	0	0	0	0	0	0.02411923540243052	0	0	0	0.023410006052311142	0.010157953907027988	0	0	0.028712593007862282	0	0	0	0.03094100257282402	0	0	0	0	0	0	0.031581496492957016	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus_SGB56530|t__SGB56530	2|1117|7116683|1890424|1890426|1129|43476480|SGB56530	0	0	0.4171964646001137	0.3915791945338959	0	0.002228338210317396	0	1.4093515838949713	0	0	0	0	0	0	0.0017644352124362138	0	0.031254348355082236	0.12848664452204325	0.21166906742446254	0.6757893808079178	0	0	0.03842232041721295	0.02575977372169593	0.2607957114463431	0.1149040079110404	0.4763523284951022	0.6264088644072794	0	0	0.1682525170850553	0.041327932485994784	0.2698893696741651	0.03374178090323627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034518606893995146	0	0	0	0	0	0	0.001378958122625115	0	0.12108540035244827	0.0024219059997385548	0.0061408647762120705	0	0	0	0	0	0.02411923540243052	0	0	0	0.023410006052311142	0.010157953907027988	0	0	0.028712593007862282	0	0	0	0.03094100257282402	0	0	0	0	0	0	0.031581496492957016	0	0
k__Bacteria|p__Deinococcus_Thermus	2|1297	0	0	0.003205595517179718	0	0.012608165945544763	0.06893766358609206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002524165493391512	0	0	0	0	0	0	0.007880972600674229	0	0	0	0.06606271446421208	0	0	0	0	0	0.07063127130592388	0	0.7867011085107419	0	0	0	0	0.10724370701205996	0.3242778612650069	0.031529356933941044	0	0	0	0	0	0	0	0	0	0	0	0	0.005042413351437654	0	0.0040489300610108345	0	0.14878075026915655	0.12801456970588715	0	0	0	0.006485880002721905	0	0	0	0	0	0	0	0	0.005303563252720043	0	0.06422216994264675	0	0	0.07686969865912678	0.06229333666092653	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci	2|1297|188787	0	0	0.003205595517179718	0	0.012608165945544763	0.06893766358609206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002524165493391512	0	0	0	0	0	0	0.007880972600674229	0	0	0	0.06606271446421208	0	0	0	0	0	0.07063127130592388	0	0.7867011085107419	0	0	0	0	0.10724370701205996	0.3242778612650069	0.031529356933941044	0	0	0	0	0	0	0	0	0	0	0	0	0.005042413351437654	0	0.0040489300610108345	0	0.14878075026915655	0.12801456970588715	0	0	0	0.006485880002721905	0	0	0	0	0	0	0	0	0.005303563252720043	0	0.06422216994264675	0	0	0.07686969865912678	0.06229333666092653	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales	2|1297|188787|118964	0	0	0.003205595517179718	0	0.012608165945544763	0.06893766358609206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002524165493391512	0	0	0	0	0	0	0.007880972600674229	0	0	0	0.06606271446421208	0	0	0	0	0	0.07063127130592388	0	0.7867011085107419	0	0	0	0	0.10724370701205996	0.3242778612650069	0.031529356933941044	0	0	0	0	0	0	0	0	0	0	0	0	0.005042413351437654	0	0.0040489300610108345	0	0.14878075026915655	0.12801456970588715	0	0	0	0.006485880002721905	0	0	0	0	0	0	0	0	0.005303563252720043	0	0.06422216994264675	0	0	0.07686969865912678	0.06229333666092653	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	2|1297|188787|118964|183710	0	0	0.003205595517179718	0	0.012608165945544763	0.06893766358609206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002524165493391512	0	0	0	0	0	0	0.007880972600674229	0	0	0	0.06606271446421208	0	0	0	0	0	0.07063127130592388	0	0.7867011085107419	0	0	0	0	0.10724370701205996	0.3242778612650069	0.031529356933941044	0	0	0	0	0	0	0	0	0	0	0	0	0.005042413351437654	0	0.0040489300610108345	0	0.14878075026915655	0.12801456970588715	0	0	0	0.006485880002721905	0	0	0	0	0	0	0	0	0.005303563252720043	0	0.06422216994264675	0	0	0.07686969865912678	0.06229333666092653	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__GGB32707	2|1297|188787|118964|183710|73797291	0	0	0.003205595517179718	0	0.012608165945544763	0.06893766358609206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002524165493391512	0	0	0	0	0	0	0.007880972600674229	0	0	0	0.06606271446421208	0	0	0	0	0	0.07063127130592388	0	0.7867011085107419	0	0	0	0	0.10724370701205996	0.3242778612650069	0.031529356933941044	0	0	0	0	0	0	0	0	0	0	0	0	0.005042413351437654	0	0.0040489300610108345	0	0.14878075026915655	0.12801456970588715	0	0	0	0.006485880002721905	0	0	0	0	0	0	0	0	0.005303563252720043	0	0.06422216994264675	0	0	0.07686969865912678	0.06229333666092653	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__GGB32707|s__GGB32707_SGB52736	2|1297|188787|118964|183710|73797291|92771244	0	0	0.003205595517179718	0	0.012608165945544763	0.06893766358609206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002524165493391512	0	0	0	0	0	0	0.007880972600674229	0	0	0	0.06606271446421208	0	0	0	0	0	0.07063127130592388	0	0.7867011085107419	0	0	0	0	0.10724370701205996	0.3242778612650069	0.031529356933941044	0	0	0	0	0	0	0	0	0	0	0	0	0.005042413351437654	0	0.0040489300610108345	0	0.14878075026915655	0.12801456970588715	0	0	0	0.006485880002721905	0	0	0	0	0	0	0	0	0.005303563252720043	0	0.06422216994264675	0	0	0.07686969865912678	0.06229333666092653	0
k__Bacteria|p__Gemmatimonadetes	2|142182	0	0	0.02447489638079501	0.016636481780325903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004664832448305892	0	0.013432134526596959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002572948408177781	0	0	0.0004697596361415547	0	0	0.0013133404261399873	0	0.0032594839631568304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Gemmatimonadetes|c__CFGB11420	2|142182|50535180	0	0	0.02447489638079501	0.016636481780325903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004664832448305892	0	0.013432134526596959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Gemmatimonadetes|c__CFGB11420|o__OFGB11420	2|142182|50535180|88499896	0	0	0.02447489638079501	0.016636481780325903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004664832448305892	0	0.013432134526596959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Gemmatimonadetes|c__CFGB11420|o__OFGB11420|f__FGB11420	2|142182|50535180|88499896|89533759	0	0	0.02447489638079501	0.016636481780325903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004664832448305892	0	0.013432134526596959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Gemmatimonadetes|c__CFGB11420|o__OFGB11420|f__FGB11420|g__GGB33549	2|142182|50535180|88499896|89533759|8504156	0	0	0.02447489638079501	0.016636481780325903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004664832448305892	0	0.013432134526596959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Gemmatimonadetes|c__CFGB11420|o__OFGB11420|f__FGB11420|g__GGB33549|s__GGB33549_SGB55236	2|142182|50535180|88499896|89533759|8504156|69725759	0	0	0.02447489638079501	0.016636481780325903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004664832448305892	0	0.013432134526596959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
