#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	reERR1346892_taxonomic_profile	reERR1346891_taxonomic_profile	reERR1346890_taxonomic_profile	reERR1346889_taxonomic_profile	reERR1346888_taxonomic_profile	reERR1346887_taxonomic_profile	reERR1346884_taxonomic_profile	reERR1346883_taxonomic_profile	reERR1346882_taxonomic_profile	reERR1346881_taxonomic_profile	reERR1346880_taxonomic_profile	reERR1346879_taxonomic_profile	reERR1346878_taxonomic_profile	reERR1346877_taxonomic_profile	reERR1346876_taxonomic_profile	reERR1346875_taxonomic_profile	reERR1346874_taxonomic_profile	reERR1346873_taxonomic_profile	reERR1346872_taxonomic_profile	reERR1346871_taxonomic_profile	reERR1346870_taxonomic_profile	reERR1346869_taxonomic_profile	reERR1346868_taxonomic_profile	reERR1346867_taxonomic_profile	reERR1346866_taxonomic_profile	reERR1346865_taxonomic_profile	reERR1346864_taxonomic_profile	reERR1346863_taxonomic_profile	reERR1346862_taxonomic_profile	reERR1346861_taxonomic_profile	reERR1346860_taxonomic_profile	reERR1346859_taxonomic_profile	reERR1346858_taxonomic_profile	reERR1346857_taxonomic_profile	reERR1346856_taxonomic_profile	reERR1346855_taxonomic_profile	reERR1346854_taxonomic_profile	reERR1346853_taxonomic_profile	reERR1346852_taxonomic_profile	reERR1346851_taxonomic_profile	reERR1346850_taxonomic_profile	reERR1346849_taxonomic_profile	reERR1346848_taxonomic_profile	reERR1346847_taxonomic_profile	reERR1346846_taxonomic_profile	reERR1346845_taxonomic_profile	reERR1346844_taxonomic_profile	reERR1346843_taxonomic_profile	reERR1346842_taxonomic_profile	reERR1346841_taxonomic_profile	reERR1346840_taxonomic_profile	reERR1346839_taxonomic_profile	reERR1346838_taxonomic_profile	reERR1346837_taxonomic_profile	reERR1346836_taxonomic_profile	reERR1346835_taxonomic_profile	reERR1346834_taxonomic_profile	reERR1346833_taxonomic_profile	reERR1346832_taxonomic_profile	reERR1346831_taxonomic_profile	reERR1346830_taxonomic_profile	reERR1346829_taxonomic_profile	reERR1346828_taxonomic_profile	reERR1346827_taxonomic_profile	reERR1346826_taxonomic_profile	reERR1346825_taxonomic_profile	reERR1346824_taxonomic_profile	reERR1346823_taxonomic_profile	reERR1346822_taxonomic_profile	reERR1346821_taxonomic_profile	reERR1346820_taxonomic_profile	reERR1346819_taxonomic_profile	reERR1346818_taxonomic_profile	reERR1346817_taxonomic_profile	reERR1346816_taxonomic_profile	reERR1346815_taxonomic_profile	reERR1346814_taxonomic_profile	reERR1346813_taxonomic_profile	reERR1346812_taxonomic_profile	reERR1346811_taxonomic_profile	reERR1346810_taxonomic_profile	reERR1346809_taxonomic_profile	reERR1346808_taxonomic_profile	reERR1346807_taxonomic_profile	reERR1346806_taxonomic_profile	reERR1346805_taxonomic_profile	reERR1346804_taxonomic_profile	reERR1346803_taxonomic_profile	reERR1346802_taxonomic_profile	reERR1346801_taxonomic_profile
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiales_unclassified|g__Pseudonocardiales_unclassified|s__Pseudonocardiales_bacterium	2|201174|1760|85010|||2201155	0	0	0.00535304537562071	0	0	0	0	0	0	0	0	0	0	0	0.0022061072231490193	0	0	0	0	0	0	0	0.004767330975830053	0	0	0.0018975590102140304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008526371435472949	0	0.007344864619581006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes	2|976	0	0	0	0	0	0	0	0	0.3589081156117529	0	0	0	0	0	0.12016275734631653	0	0	0	0	0	0.014878590222169506	0	0.00197839254781642	0	0	0	0	0.017747233515942432	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004292713577650315	0	0	0	0.0003329388179168832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006527436492760983	0	0.0026643268575630213	0.002731499965644953	0	0	0.002083749117806971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	2|976|1853228	0	0	0	0	0	0	0	0	0.3589081156117529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017747233515942432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales	2|976|1853228|1853229	0	0	0	0	0	0	0	0	0.3589081156117529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017747233515942432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae	2|976|1853228|1853229|563835	0	0	0	0	0	0	0	0	0.3589081156117529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017747233515942432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Niastella	2|976|1853228|1853229|563835|354354	0	0	0	0	0	0	0	0	0.3589081156117529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Niastella|s__Niastella_koreensis	2|976|1853228|1853229|563835|354354|354356	0	0	0	0	0	0	0	0	0.3589081156117529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	2|976|117747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12016275734631653	0	0	0	0	0	0.014878590222169506	0	0.00197839254781642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004292713577650315	0	0	0	0.0003329388179168832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006527436492760983	0	0.0026643268575630213	0.002731499965644953	0	0	0.002083749117806971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12016275734631653	0	0	0	0	0	0.014878590222169506	0	0.00197839254781642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004292713577650315	0	0	0	0.0003329388179168832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006527436492760983	0	0.0026643268575630213	0.002731499965644953	0	0	0.002083749117806971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	2|976|117747|200666|84566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12016275734631653	0	0	0	0	0	0.014878590222169506	0	0.00197839254781642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004292713577650315	0	0	0	0.0003329388179168832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006527436492760983	0	0.0026643268575630213	0.002731499965644953	0	0	0.002083749117806971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Mucilaginibacter	2|976|117747|200666|84566|423349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12016275734631653	0	0	0	0	0	0.014878590222169506	0	0.00197839254781642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004292713577650315	0	0	0	0.0003329388179168832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006527436492760983	0	0.0026643268575630213	0.002731499965644953	0	0	0.002083749117806971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Gemmataceae	2|203682|203683|112|1914233	0	0	0.016097191447293473	0	0	0.02570721560730628	0	0	0.051023119934801166	0	0	0.04190461347417546	0	0	0.038874788482929516	0	0	0.08541020479999446	0	0	0.12244972372668865	0	0.11695204501046715	0.3303948995715557	0.008752412120961823	0.017934662141154408	0	0.0995009682226765	0	0.003433749991806654	0.021042967881300268	0.10328773597426773	0.09343949504271283	0.2971197655600131	0.04432167575416685	0	0	0	0	0	0.06567828356652036	0.031813326676429644	0.0075619968406795204	0	0	0	0	0.006629876495942571	0	0	0	0.02479857434195941	0	0	0.017813409000161148	0	0.0155678285831618	0.019715664049108805	0.02290889427907037	0.010456063666569265	0.008363713997933335	0.004850076562253382	0.02318398220721802	0.031585572780973084	0.0068725457786838525	0.0419140782167816	0.054609902123848884	0.012881147137071194	0.019203920431012315	0.030149723689716856	0.022626448758552083	0.02284743904440471	0.02136067791106204	0.014828233961566538	0.0058231055246428095	0.003235146443665021	0	0.044108747154283166	0.01836647157876319	0.015585338934876234	0.030255168734486824	0.01830285328523331	0	0.034379237256362126	0.02056357172929364	0.008518581655197414	0.019637885210185464	0.00939560013918907	0.01332285929670063	0.008970721621370322
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Gemmataceae|g__Fimbriiglobus	2|203682|203683|112|1914233|1914234	0	0	0.016097191447293473	0	0	0.024688707376116763	0	0	0.051023119934801166	0	0	0	0	0	0.038874788482929516	0	0	0.08541020479999446	0	0	0.11359888181087335	0	0.11695204501046715	0.3303948995715557	0.008752412120961823	0.017934662141154408	0	0.0995009682226765	0	0.003433749991806654	0.021042967881300268	0.10328773597426773	0.09343949504271283	0.2971197655600131	0.04432167575416685	0	0	0	0	0	0.06567828356652036	0.03060898488580926	0.0075619968406795204	0	0	0	0	0.006629876495942571	0	0	0	0.02479857434195941	0	0	0.012142541854277072	0	0.0155678285831618	0.01351369108257024	0.02290889427907037	0.00605798830818884	0.008363713997933335	0.004850076562253382	0.01801555765864133	0.031585572780973084	0.0068725457786838525	0.0419140782167816	0.054609902123848884	0.012881147137071194	0.016817547142393727	0.030149723689716856	0.022626448758552083	0.02284743904440471	0.02136067791106204	0.012584210813429536	0.0058231055246428095	0.003235146443665021	0	0.044108747154283166	0.01836647157876319	0.015585338934876234	0.030255168734486824	0.0154477105576432	0	0.034379237256362126	0.02056357172929364	0.008518581655197414	0.019637885210185464	0.00939560013918907	0.01332285929670063	0.008970721621370322
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Gemmataceae|g__Fimbriiglobus|s__Fimbriiglobus_ruber	2|203682|203683|112|1914233|1914234|1908690	0	0	0.016097191447293473	0	0	0.024688707376116763	0	0	0.051023119934801166	0	0	0	0	0	0.038874788482929516	0	0	0.08541020479999446	0	0	0.11359888181087335	0	0.11695204501046715	0.3303948995715557	0.008752412120961823	0.017934662141154408	0	0.0995009682226765	0	0.003433749991806654	0.021042967881300268	0.10328773597426773	0.09343949504271283	0.2971197655600131	0.04432167575416685	0	0	0	0	0	0.06567828356652036	0.03060898488580926	0.0075619968406795204	0	0	0	0	0.006629876495942571	0	0	0	0.02479857434195941	0	0	0.012142541854277072	0	0.0155678285831618	0.01351369108257024	0.02290889427907037	0.00605798830818884	0.008363713997933335	0.004850076562253382	0.01801555765864133	0.031585572780973084	0.0068725457786838525	0.0419140782167816	0.054609902123848884	0.012881147137071194	0.016817547142393727	0.030149723689716856	0.022626448758552083	0.02284743904440471	0.02136067791106204	0.012584210813429536	0.0058231055246428095	0.003235146443665021	0	0.044108747154283166	0.01836647157876319	0.015585338934876234	0.030255168734486824	0.0154477105576432	0	0.034379237256362126	0.02056357172929364	0.008518581655197414	0.019637885210185464	0.00939560013918907	0.01332285929670063	0.008970721621370322
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Gemmataceae|g__Gemmata	2|203682|203683|112|1914233|113	0	0	0	0	0	0.0010187505600572717	0	0	0	0	0	0.04190461347417546	0	0	0	0	0	0	0	0	0.008850841915815302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012044273505657235	0	0	0	0	0	0	0	0	0	0	0	0	0.005670867145884077	0	0	0.006201972966538564	0	0.004398075358380425	0	0	0.0051683252493673155	0	0	0	0	0	0.0023865238674480077	0	0	0	0	0.0022440231481369983	0	0	0	0	0	0	0	0.002855142727590109	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Isosphaeraceae|g__Singulisphaera	2|203682|203683|112|1763524|466152	0	0	0.0031608916426412352	0.03520348009091335	0	0.003031534135660434	0	0	0	0	0	0	0	0	0.019500573232659555	0	0	0	0	0	0.14573711628695069	0	0.006712300302519323	0	0	0	0	0.09195988872855064	0	0.024811875209960352	0.007254949742428278	0	0.018408799968530797	0	0.0295385104030506	0	0	0	0	0	0.014029040620204805	0.016972954157027445	0.0009518580462980924	0	0.00670371355710421	0	0	0	0	0	0.0018346847598762087	0.0045311396100512	0	0	0.008386566286563544	0	0.03529774165676952	0.022626333114854676	0.029875012482273287	0	0.0050318653354426155	0.0016543728321398489	0.024341413791652104	0.005924692518950852	0.0029541856650623084	0.013101647691468479	0	0.03267204869866402	0.02115602437558901	0.002478678374678752	0.03954707755487191	0.012378915485168812	0.03261731401587753	0.010828348076445315	0.005578785557149336	0.004227927310194112	0	0	0	0	0	0	0.011927270822794557	0.018086736089987086	0	0.03204082693180711	0.013519581048447473	0.012493848197703428	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified	2|1224|28211|356|	0	0	0.0004757960529754667	0	0	0.0031459133612425066	0	0	0	0	0	0	0	0	0.0021609793722955906	0	0	0	0	0	0	0	0.002929840242569261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002526773988313126	0	0	0	0	0	0.005169316286983947	0	0	0.0011706093616739425	0	0	0.004409130119140788	0	0.0012565157099700794	0.002864249604674823	0	0	0	0	0	0	0	0	0	0	0	0	0.003270055087064881	0.0002837232676401235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Methyloceanibacter	2|1224|28211|356||1484898	0	0	0.0004757960529754667	0	0	0.0031459133612425066	0	0	0	0	0	0	0	0	0.0021609793722955906	0	0	0	0	0	0	0	0.002929840242569261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002526773988313126	0	0	0	0	0	0.005169316286983947	0	0	0.0011706093616739425	0	0	0.004409130119140788	0	0.0012565157099700794	0.002864249604674823	0	0	0	0	0	0	0	0	0	0	0	0	0.003270055087064881	0.0002837232676401235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	2|1224|28211|204441	0	0	0.01038303871790936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004420169041606803	0	0	0	0	0	0	0	0	0.005507401956064681	0	0	0.00548127356049236	0	0	0.01196337238081756	0	0.0017327712035325018	0	0	0	0	0	0	0	0.0025537845257635693	0.0010767191380442126	0	0.0005879957561699179	0	0	0	0	0	0	0	0	0	0	0	0.0017278055895650125	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillales_unclassified	2|1224|28211|204441|	0	0	0.01038303871790936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01196337238081756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillales_unclassified|g__Rhodospirillales_unclassified	2|1224|28211|204441||	0	0	0.01038303871790936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01196337238081756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillales_unclassified|g__Rhodospirillales_unclassified|s__Rhodospirillales_bacterium_URHD0017	2|1224|28211|204441|||1380357	0	0	0.01038303871790936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01196337238081756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter_marplatensis	2|1224|28216|80840|506|222|470868	0	0.0007773802723063468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified	10239|||28883|10662|	0	0.15404193140919853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04872040598287065	0	0	0	0	0	0	0.00748357757087043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16841186686615384	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Burkholderia_phage_BcepB1A	10239|||28883|10662||279530	0	0.15404193140919853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus	10239|||28883|10662|140410	0	0.12644189510063453	0.04041851401110247	0	0	0.08727062213251792	0	0	0	0	0	0	0	0	0.0907600284645572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6020133018905666	0	0	0	0	0	0	0	0.21252019406685535	0	0	0.033321540260466465	0	0	0	0	0.42772266702533307	0	0.1148691347562442	0	0.016809988626439173	0	0	0.01995694167635036	0	0	0	0	0	0	0.034813355750665916	0.20666142482082966	0.24662994175106398	1.3770009880983969	0.013685808648155374	0.05900868626704452	0.2833833793292192	0.7302458528126454	0	0	0	0	0.06509416298293373	0	0	0	0.3252107295241305	0.12531602272218648	0	0.3272531911774569	0	0.06431996377982682	1.8842357389427968	0	0.025807390306915482	0.9311678046934536
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Burkholderia_phage_KL3	10239|||28883|10662|140410|910474	0	0.06839952586288643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01018039463071277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00303650285220199	0	0	0	0	0	0	0	0	0.015871194255090138	0.1254972708646922	0.013685808648155374	0	0.01737848164178701	0.072867806317727	0	0	0	0	0	0	0	0	0.06477657714910913	0.017702699336449596	0	0.04855019567926663	0	0.009384480148785642	0.13602758916912874	0	0.014035855046856088	0.08479442580188863
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Burkholderia_phage_KS14	10239|||28883|10662|140410|910475	0	0.0580423692377481	0	0	0	0.08727062213251792	0	0	0	0	0	0	0	0	0.0907600284645572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6020133018905666	0	0	0	0	0	0	0	0.039801974519905255	0	0	0.033321540260466465	0	0	0	0	0	0	0.1148691347562442	0	0.016809988626439173	0	0	0.013714893205081994	0	0	0	0	0	0	0.034813355750665916	0.20666142482082966	0.08226064803851962	1.2043709716996678	0	0.05900868626704452	0.26600474557685233	0.6382749929394188	0	0	0	0	0	0	0	0	0.26043415237502143	0.06784706456608587	0	0.2787029954981903	0	0.054935248842946385	1.6027965718786883	0	0.011771535260059392	0.8463731710483356
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__E125virus	10239|||28883|10699|1623297	0	1.4876145996505683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39078972454489214	0	0	0	0	0.09610557292512913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08812203217898547	0	0	0	0	0	0	0	0.06017485676837686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__E125virus|s__Burkholderia_virus_phiE125	10239|||28883|10699|1623297|180504	0	1.4876145996505683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39078972454489214	0	0	0	0	0.09610557292512913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08812203217898547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified	10239|||28883|10699|	0	0.12950062145615807	0.26084548925542045	0	0.035606554845268285	0.12924561696132866	0	0.770617109180855	0.4442225594627041	0	0	0.4222382117634373	0	0.5086842441782243	0.479681425275501	1.2500127752877976	0.7646534770935182	0.06806917979915693	0	0	0.18031423845312025	0	0.5655952189865733	0	0.4079700774071774	0.22885239330813936	0	0	0	1.6740592241762484	0.2321774730657976	0	0	0.6582759430989009	0	1.7493007446322617	0.12231456682651612	0	0	0	0.19061076001999344	0.029796422084905468	0.11883408119712445	0.5664118599224296	0	0.13259936668901862	0	0.03441160896644038	0.2533320143469209	0	0.10111048703499433	0.18753107084494905	0.9592564616908869	0.5436280479621177	0.13852452667550266	1.1041106742020246	0.3225258192339188	0.1481978971326212	0.6026147465101759	0.36992247889135776	0.7668205582053726	7.341668488401305	0.2582846910159486	0.5840935572308152	0.4081053683689121	0.16008406608872866	0.5757060081100659	0.029002356449860836	0	0.1321108414689543	0.05088676917504872	0.13559259371614146	0.1280626928616819	0.2444727994641733	0.22368570762806098	0.4337108955857536	0.10921271253093864	1.1761985607190701	0.07746577099169415	0.5372923347152901	0.4723506196885599	0.4459353263134937	0.2596873036669815	0.17483684973001454	0.14734085112105436	0.013012425789492068	0.21249615282843645	0.0300677052087016	0.16388719652797665	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Pseudomonas_phage_phi297	10239|||28883|10699||1129145	0	0.08391980153381509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06806917979915693	0	0	0	0	0	0	0.07389928516125285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026868407862611982	0.02859810128409849	0.7914684216687583	0	0.00484402355935677	0	0.0074237349061580405	0	0.00825288631773704	0.011641442109876013	0.059367661281597775	0.3397578925918078	0	0	0	0	0	0	0	0.015831916711812256	0	0	0.012387329900945841	0	0	0.07746577099169415	0	0.03973759872844889	0.0217195617109422	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Paraburkholderia|s__Paraburkholderia_silvatlantica	2|1224|28216|80840|119060|1822464|321895	0	0.005166155687479039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	2|1224|28216|80840|80864	0	0	0.005549803927960817	0.82919595632173	0	0.00046745238590639314	0	0	0.5758937103451321	0	0	0.056800382807800885	0	0	0.007226166191146294	0	0	0.04432674176874871	0.13939931762735694	0	0	0	0	0.35591807715844925	0	0.008495227101705517	0	0	0	0	0.0016149878814026638	0	0	0.007060317632957511	0	0	0.03840460137299436	0	0	0	0	0.0006369082331186506	0.004950874398770843	0	0	0.010491375803838814	0	0.02968954693094789	0	0	0.09541370669572732	0.056320866819079426	0.050648601701136435	0.00571894112886973	0.006019090012280885	0.024603315053501624	0	0.004041853785670561	0.03993959257395284	0.7928552845254568	0.06215945760554215	0.4981683777578223	0.050539325601713585	0.33738600630052257	0.014869427874458371	0	0.10482963069255702	0	0	0.0012191951791534056	0	0	0.013738286427635044	0.004768549189791122	0.11912788029386677	0.3507502803833353	0.33074931403446056	2.3261982590487267	0	0.4434652131383977	0.6265534750339119	0.2965095972688277	0.19776270665114595	0	0.19404869768862326	0	0	0	0.17728463562890456	0
