clade_name	reERR1346801_taxonomic_profile	reERR1346802_taxonomic_profile	reERR1346803_taxonomic_profile	reERR1346804_taxonomic_profile	reERR1346805_taxonomic_profile	reERR1346806_taxonomic_profile	reERR1346807_taxonomic_profile	reERR1346808_taxonomic_profile	reERR1346809_taxonomic_profile	reERR1346810_taxonomic_profile	reERR1346811_taxonomic_profile	reERR1346812_taxonomic_profile	reERR1346813_taxonomic_profile	reERR1346814_taxonomic_profile	reERR1346815_taxonomic_profile	reERR1346816_taxonomic_profile	reERR1346817_taxonomic_profile	reERR1346818_taxonomic_profile	reERR1346819_taxonomic_profile	reERR1346820_taxonomic_profile	reERR1346821_taxonomic_profile	reERR1346822_taxonomic_profile	reERR1346823_taxonomic_profile	reERR1346824_taxonomic_profile	reERR1346825_taxonomic_profile	reERR1346826_taxonomic_profile	reERR1346827_taxonomic_profile	reERR1346828_taxonomic_profile	reERR1346829_taxonomic_profile	reERR1346830_taxonomic_profile	reERR1346831_taxonomic_profile	reERR1346832_taxonomic_profile	reERR1346833_taxonomic_profile	reERR1346834_taxonomic_profile	reERR1346835_taxonomic_profile	reERR1346836_taxonomic_profile	reERR1346837_taxonomic_profile	reERR1346838_taxonomic_profile	reERR1346839_taxonomic_profile	reERR1346840_taxonomic_profile	reERR1346841_taxonomic_profile	reERR1346842_taxonomic_profile	reERR1346843_taxonomic_profile	reERR1346844_taxonomic_profile	reERR1346845_taxonomic_profile	reERR1346846_taxonomic_profile	reERR1346847_taxonomic_profile	reERR1346848_taxonomic_profile	reERR1346849_taxonomic_profile	reERR1346850_taxonomic_profile	reERR1346851_taxonomic_profile	reERR1346852_taxonomic_profile	reERR1346853_taxonomic_profile	reERR1346854_taxonomic_profile	reERR1346855_taxonomic_profile	reERR1346856_taxonomic_profile	reERR1346857_taxonomic_profile	reERR1346858_taxonomic_profile	reERR1346859_taxonomic_profile	reERR1346860_taxonomic_profile	reERR1346861_taxonomic_profile	reERR1346862_taxonomic_profile	reERR1346863_taxonomic_profile	reERR1346864_taxonomic_profile	reERR1346865_taxonomic_profile	reERR1346866_taxonomic_profile	reERR1346867_taxonomic_profile	reERR1346868_taxonomic_profile	reERR1346869_taxonomic_profile	reERR1346870_taxonomic_profile	reERR1346871_taxonomic_profile	reERR1346872_taxonomic_profile	reERR1346873_taxonomic_profile	reERR1346874_taxonomic_profile	reERR1346875_taxonomic_profile	reERR1346876_taxonomic_profile	reERR1346877_taxonomic_profile	reERR1346878_taxonomic_profile	reERR1346879_taxonomic_profile	reERR1346880_taxonomic_profile	reERR1346881_taxonomic_profile	reERR1346882_taxonomic_profile	reERR1346883_taxonomic_profile	reERR1346884_taxonomic_profile	reERR1346887_taxonomic_profile	reERR1346888_taxonomic_profile	reERR1346889_taxonomic_profile	reERR1346890_taxonomic_profile	reERR1346891_taxonomic_profile	reERR1346892_taxonomic_profile
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae|g__Patulibacter|s__Rubrobacterales_bacterium_Pa33	0.203004466098254	0	0.0218388294387421	0.0110405741098537	0.0523651597137371	0	0.123207885304659	0.0114995400183993	0	0	0	0	0	0	0	0	0.025691530358825	0.0232937339855579	0.0254065040650407	0	0.0141703273345614	0.0307787011388119	0.0274367240551478	0	0.00412354129726609	0	0	0.0208899101733863	0	0.0256213169356905	0	0	0.00458680529011543	0	0	0.0288433804441881	0	0.0147765053564832	0.0171673819742489	0.0315283360920627	0	0.607014388489209	0	0	0.0366669722247685	0	0.205198358413133	0.216450216450216	0	0.064356966641639	0	0	3.84615384615385	0.012531328320802	0	0.0898472596585804	0	0	0	0.00766107408258638	0	0	0.0168985523573481	0	0.00927213722763097	0	0	0.0146929180135175	0	0	0	0.0303859009419629	0	0	0	0.0210028878970858	0.132669983416252	0	0	0	0	0.0361141206211629	0	0	0	0.118259224219489	0.0133226751931788	0.00948496632836953	0	0.127342186647262
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae|g__Patulibacter|s__Rubrobacterales_bacterium_Pa33|t__Unclassified_Rubrobacterales_bacterium_Pa33	0.203004466098254	0	0	0.0110405741098537	0.0523651597137371	0	0.123207885304659	0	0	0	0	0	0	0	0	0	0.025691530358825	0	0.0254065040650407	0	0	0	0.0274367240551478	0	0	0	0	0.0208899101733863	0	0	0	0	0.00458680529011543	0	0	0.0288433804441881	0	0	0.0171673819742489	0.0315283360920627	0	0	0	0	0.0366669722247685	0	0	0.216450216450216	0	0.064356966641639	0	0	0	0	0	0.0898472596585804	0	0	0	0.00766107408258638	0	0	0	0	0	0	0	0.0146929180135175	0	0	0	0	0	0	0	0.0210028878970858	0	0	0	0	0	0.0361141206211629	0	0	0	0.118259224219489	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae|g__Patulibacter|s__Rubrobacterales_bacterium_Pa33|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0361141206211629	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae|g__Patulibacter|s__Rubrobacteridae_bacterium_Gsoil_1167	0	0	0	0	0	0	0	0	0.00943841434638981	0	0.0347826086956522	0.0161995788109509	0	0	0	0.0214592274678112	0.0513830607176501	0.0232937339855579	0.00230968218773097	0	0	0.0307787011388119	0	0	0	0	0.0193535900909619	0.0208899101733863	0.00302196971986341	0.128106584678452	0.00776457799518596	0.00682221312593805	0.00305787019341029	0	0.00657591898467811	0.0288433804441881	0	0	0.0343347639484979	0.00788208402301568	0	0.0674460431654676	0	0	0	0	0	0.0895656068069861	0	0	0	0	0	0.012531328320802	0	0	0	0.0219106047326906	0.118051083923589	0	0.00713623064297438	0	0	0	0.0185442744552619	0	0.0281412691712396	0.0440787540405525	0	0.0277901289461983	0	0	0.0419052940354798	0	0	0	0.232172470978441	0	0.00724112961622013	0	0	0.0120380402070543	0	0	0	0	0	0.00474248316418477	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae|g__Patulibacter|s__Rubrobacteridae_bacterium_Gsoil_1167|t__Unclassified_Rubrobacteridae_bacterium_Gsoil_1167	0	0	0	0	0	0	0	0	0.00943841434638981	0	0	0.0161995788109509	0	0	0	0.0214592274678112	0.0513830607176501	0	0.00230968218773097	0	0	0	0	0	0	0	0.0193535900909619	0.0208899101733863	0.00302196971986341	0	0.00776457799518596	0	0.00305787019341029	0	0.00657591898467811	0.0288433804441881	0	0	0.0343347639484979	0.00788208402301568	0	0	0	0	0	0	0	0.0895656068069861	0	0	0	0	0	0	0	0	0	0	0	0	0.00713623064297438	0	0	0	0	0	0.0281412691712396	0.0440787540405525	0	0.0277901289461983	0	0	0.0419052940354798	0	0	0	0	0	0	0	0	0.0120380402070543	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae|g__Patulibacter|s__Rubrobacteridae_bacterium_Gsoil_1167|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120380402070543	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae|g__Patulibacter|s__Unclassified_Patulibacter	0.00812017864393017	0	0.10919414719371	0.00368019136995124	0	0	0.0448028673835125	0	0.00943841434638981	0.0125897016240715	0.0347826086956522	0.0485987364328528	0	0	0.00921404220031328	0	0.111329964888242	0.0232937339855579	0.0230968218773097	0.0202798620969377	0	0.0615574022776239	0.0205775430413609	0	0.0123706238917983	0	0.0145151925682214	0.0417798203467725	0	0.153727901614143	0.0116468669927789	0.0409332787556283	0.00764467548352572	0.0355492356914326	0	0.0288433804441881	0.015015015015015	0.0073882526782416	0.137339055793991	0.252226688736502	0.0228050171037628	0.404676258992806	0.0061850569025235	0	0	0	0	0.246305418719212	0.0219719857182093	0.0858092888555186	0.0964320154291225	0	0	0.263157894736842	0.687679083094556	0.0718778077268643	0.157756354075372	0.0109553023663453	0	0	0.00713623064297438	0	0	0	0.139082058414465	0	0.0422119037568594	0.0440787540405525	0	0	0	0	0.223494901522559	0	0	0.0262536098713573	0.066334991708126	0	0.0724112961622013	0	0	0.0240760804141086	0	0	0	0.177388836329234	0	0.0189699326567391	0	0.0181917409496089
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae|g__Patulibacter|s__Unclassified_Patulibacter|t__	0.00812017864393017	0	0	0.00368019136995124	0	0	0.0448028673835125	0	0.00943841434638981	0	0	0.0485987364328528	0	0	0.00921404220031328	0	0.111329964888242	0	0.0230968218773097	0	0	0	0.0205775430413609	0	0	0	0.0145151925682214	0.0417798203467725	0	0	0.0116468669927789	0	0.00764467548352572	0	0	0.0288433804441881	0.015015015015015	0	0.137339055793991	0.252226688736502	0.0228050171037628	0	0.0061850569025235	0	0	0	0	0.246305418719212	0.0219719857182093	0.0858092888555186	0.0964320154291225	0	0	0	0	0.0718778077268643	0	0	0	0	0.00713623064297438	0	0	0	0	0	0.0422119037568594	0.0440787540405525	0	0	0	0	0.223494901522559	0	0	0.0262536098713573	0	0	0	0	0	0.0240760804141086	0	0	0	0.177388836329234	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae|g__Patulibacter|s__Unclassified_Patulibacter|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0240760804141086	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae|g__Unclassified_Patulibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00856384345294168	0	0	0	0	0	0.00685918101378695	0	0	0	0	0.0208899101733863	0	0	0	0	0.00152893509670514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0642880102860816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00525072197427146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae|g__Unclassified_Patulibacteraceae|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00856384345294168	0	0	0	0	0	0.00685918101378695	0	0	0	0	0.0208899101733863	0	0	0	0	0.00152893509670514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0642880102860816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00525072197427146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae|g__Unclassified_Patulibacteraceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00856384345294168	0	0	0	0	0	0.00685918101378695	0	0	0	0	0.0208899101733863	0	0	0	0	0.00152893509670514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0642880102860816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00525072197427146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae	0.0243605359317905	0.0153609831029186	0.0218388294387421	0	0.122185372665387	0.0128452151573539	0.0336021505376344	0.0114995400183993	0.047192071731949	0	0.0347826086956522	0.145796209298558	0	0	0	0.0429184549356223	0.2055322428706	0.0698812019566736	0.0184774575018477	0	0.0141703273345614	0.0615574022776239	0	0.016253555465258	0.0247412477835966	0.0243279406398248	0.0483839752274047	0.083559640693545	0.00604393943972681	0.435562387906738	0.0504697569687087	0.0613999181334425	0.0550416634813852	0.177746178457163	0.0131518379693562	0.173060282665128	0.015015015015015	0	0.103004291845494	0.149759596437298	0	0.314748201438849	0.0185551707075705	0	0.0366669722247685	0	0	0.470219435736677	0.0439439714364186	0.107261611069398	0.0321440051430408	0	0	0.150375939849624	1.37535816618911	0.0539083557951483	0.0175284837861525	0	0.17171066752522	0.0383053704129319	0.00713623064297438	0	0	0	0.129809921186834	0	0.0140706345856198	0.0146929180135175	0.531045751633987	0.033348154735438	0.0157728706624606	0.0303859009419629	0.195558038832239	0.155601659751037	0	0.0105014439485429	0	0	0.00724112961622013	0	0	0.0120380402070543	0	0	0.00488495921059059	0.130085146641438	0.0799360511590727	0.0758797306269563	0.0120627261761158	0.0727669637984355
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter	0.0243605359317905	0.0153609831029186	0.0218388294387421	0	0.122185372665387	0.0128452151573539	0.0336021505376344	0.0114995400183993	0.047192071731949	0	0.0347826086956522	0.129596630487607	0	0	0	0.0429184549356223	0.196968399417659	0.0698812019566736	0.0184774575018477	0	0.0141703273345614	0.0615574022776239	0	0.016253555465258	0.0247412477835966	0.0243279406398248	0.0483839752274047	0.083559640693545	0.00604393943972681	0.435562387906738	0.0465874679711158	0.0613999181334425	0.0519837932879749	0.177746178457163	0.0131518379693562	0.173060282665128	0.015015015015015	0	0.103004291845494	0.149759596437298	0	0.314748201438849	0.0185551707075705	0	0.0366669722247685	0	0	0.455291834602179	0.0439439714364186	0.107261611069398	0.0321440051430408	0	0	0.150375939849624	1.37535816618911	0.0539083557951483	0.0175284837861525	0	0.17171066752522	0.0383053704129319	0.00713623064297438	0	0	0	0.129809921186834	0	0.0140706345856198	0.0146929180135175	0.531045751633987	0.033348154735438	0.0157728706624606	0.0303859009419629	0.153652744796759	0.155601659751037	0	0.00525072197427146	0	0	0.00724112961622013	0	0	0.0120380402070543	0	0	0.00488495921059059	0.130085146641438	0.0799360511590727	0.0758797306269563	0.0120627261761158	0.0727669637984355
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter|s__Solirubrobacter_pauli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00230968218773097	0	0	0	0	0	0	0	0	0	0	0	0.00388228899759298	0.00682221312593805	0	0	0.00657591898467811	0	0	0	0	0	0	0	0.0185551707075705	0	0	0	0	0.00746380056724884	0	0.0107261611069398	0	0	0	0	0	0	0	0	0	0.0383053704129319	0	0	0	0	0.0185442744552619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133226751931788	0.0142274494925543	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter|s__Solirubrobacter_pauli|t__Unclassified_Solirubrobacter_pauli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00230968218773097	0	0	0	0	0	0	0	0	0	0	0	0.00388228899759298	0	0	0	0.00657591898467811	0	0	0	0	0	0	0	0.0185551707075705	0	0	0	0	0.00746380056724884	0	0.0107261611069398	0	0	0	0	0	0	0	0	0	0.0383053704129319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter|s__Solirubrobacter_sp._Gsoil_921	0.00812017864393017	0.0153609831029186	0	0	0.0349101064758248	0	0.0224014336917563	0	0.00943841434638981	0	0	0	0	0	0	0	0.0171276869058834	0.0232937339855579	0.00461936437546194	0	0	0	0	0	0.00412354129726609	0	0	0	0	0.0256213169356905	0.00388228899759298	0.00682221312593805	0.010702545676936	0.0355492356914326	0	0.0288433804441881	0.015015015015015	0	0	0.0157641680460314	0	0.0224820143884892	0	0	0.0275002291685764	0	0	0.0447828034034931	0.016478989288657	0.0214523222138797	0	0	0	0	0.458452722063037	0	0.0175284837861525	0	0	0	0.00713623064297438	0	0	0	0.00927213722763097	0	0.0140706345856198	0	0	0.00555802578923966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00488495921059059	0.0118259224219489	0.066613375965894	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter|s__Solirubrobacter_sp._Gsoil_921|t__Unclassified_Solirubrobacter_sp._Gsoil_921	0.00812017864393017	0.0153609831029186	0	0	0.0349101064758248	0	0.0224014336917563	0	0.00943841434638981	0	0	0	0	0	0	0	0.0171276869058834	0	0.00461936437546194	0	0	0	0	0	0	0	0	0	0	0	0.00388228899759298	0	0.010702545676936	0	0	0.0288433804441881	0.015015015015015	0	0	0.0157641680460314	0	0	0	0	0.0275002291685764	0	0	0.0447828034034931	0.016478989288657	0.0214523222138797	0	0	0	0	0	0	0	0	0	0	0.00713623064297438	0	0	0	0	0	0.0140706345856198	0	0	0.00555802578923966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118259224219489	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter|s__Solirubrobacter_sp._L64	0	0	0	0	0	0	0	0.0114995400183993	0	0	0	0.0323991576219018	0	0	0	0	0	0	0.00230968218773097	0	0	0	0	0	0.00412354129726609	0.0121639703199124	0	0	0	0	0	0.00682221312593805	0.00152893509670514	0	0	0	0	0	0.0343347639484979	0.0394104201150784	0	0.0899280575539568	0	0	0.00458337152809607	0	0	0.0373190028362442	0	0.0321784833208195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00927213722763097	0	0	0	0	0	0	0	0.0419052940354798	0.0259336099585062	0	0	0	0	0	0	0	0	0	0	0	0.118259224219489	0	0.00948496632836953	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter|s__Solirubrobacter_sp._L64|t__Unclassified_Solirubrobacter_sp._L64	0	0	0	0	0	0	0	0	0	0	0	0.0323991576219018	0	0	0	0	0	0	0.00230968218773097	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152893509670514	0	0	0	0	0	0.0343347639484979	0.0394104201150784	0	0	0	0	0.00458337152809607	0	0	0.0373190028362442	0	0.0321784833208195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419052940354798	0	0	0	0	0	0	0	0	0	0	0	0	0.118259224219489	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter|s__Unclassified_Solirubrobacter	0.0162403572878603	0	0.0218388294387421	0	0.0698202129516495	0.0128452151573539	0.0112007168458781	0	0.0283152430391694	0	0.0347826086956522	0.0647983152438037	0	0	0	0.0429184549356223	0.119893808341184	0.0465874679711158	0.00923872875092387	0	0.0141703273345614	0.0307787011388119	0	0.016253555465258	0.00824708259453218	0.0121639703199124	0.0387071801819237	0.083559640693545	0.00604393943972681	0.358698437099667	0.0310583119807438	0.0272888525037522	0.0336365721275132	0.106647707074298	0.00657591898467811	0.14421690222094	0	0	0.0515021459227468	0.0315283360920627	0	0	0	0	0.00458337152809607	0	0	0.179131213613972	0.016478989288657	0.0321784833208195	0.0321440051430408	0	0	0.075187969924812	0.916905444126074	0.0179694519317161	0	0	0.0643915003219575	0	0	0	0	0	0.0463606861381548	0	0	0.00979527867567832	0.531045751633987	0.0222321031569586	0.0157728706624606	0.0303859009419629	0.0698421567257997	0	0	0	0	0	0	0	0	0.0120380402070543	0	0	0	0	0	0.00474248316418477	0.0120627261761158	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter|s__Unclassified_Solirubrobacter|t__	0.0162403572878603	0	0	0	0.0698202129516495	0	0.0112007168458781	0	0.0283152430391694	0	0	0.0647983152438037	0	0	0	0.0429184549356223	0.119893808341184	0	0.00923872875092387	0	0	0	0	0.016253555465258	0	0	0.0387071801819237	0.083559640693545	0.00604393943972681	0	0.0310583119807438	0	0.0336365721275132	0	0.00657591898467811	0.14421690222094	0	0	0.0515021459227468	0.0315283360920627	0	0	0	0	0.00458337152809607	0	0	0.179131213613972	0.016478989288657	0.0321784833208195	0.0321440051430408	0	0	0	0	0.0179694519317161	0	0	0	0	0	0	0	0	0	0	0	0.00979527867567832	0.531045751633987	0.0222321031569586	0	0	0.0698421567257997	0	0	0	0	0	0	0	0	0.0120380402070543	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter|s__Unclassified_Solirubrobacter|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120380402070543	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter|s__bacterium_Ellin5082	0	0	0	0	0.0174550532379124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0256213169356905	0	0	0.00305787019341029	0	0	0	0	0	0	0.0315283360920627	0	0	0	0	0	0	0	0.097029407374235	0	0.0107261611069398	0	0	0	0.025062656641604	0	0	0	0	0.0107319167203262	0	0	0	0	0	0.0463606861381548	0	0	0	0	0	0	0	0.0279368626903199	0.129668049792531	0	0.00525072197427146	0	0	0.00724112961622013	0	0	0	0	0	0	0	0	0.00474248316418477	0	0.0363834818992178
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter|s__bacterium_Ellin5082|t__Unclassified_bacterium_Ellin5082	0	0	0	0	0.0174550532379124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00305787019341029	0	0	0	0	0	0	0.0315283360920627	0	0	0	0	0	0	0	0.097029407374235	0	0.0107261611069398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0279368626903199	0	0	0.00525072197427146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter|s__bacterium_Ellin5259	0	0	0	0	0	0	0	0	0.00943841434638981	0	0	0.0323991576219018	0	0	0	0	0.0599469041705918	0	0	0	0	0.0307787011388119	0	0	0.00824708259453218	0	0.00967679504548094	0	0	0.0256213169356905	0.00776457799518596	0.0136444262518761	0.00305787019341029	0.0355492356914326	0	0	0	0	0.0171673819742489	0.0315283360920627	0	0.202338129496403	0	0	0	0	0	0.0895656068069861	0.0109859928591046	0	0	0	0	0.050125313283208	0	0.0359389038634322	0	0	0.0965872504829363	0	0	0	0	0	0	0	0	0.00489763933783916	0	0.00555802578923966	0	0	0.0139684313451599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426823484776629	0	0.0363834818992178
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter|s__bacterium_Ellin5259|t__Unclassified_bacterium_Ellin5259	0	0	0	0	0	0	0	0	0.00943841434638981	0	0	0.0323991576219018	0	0	0	0	0.0599469041705918	0	0	0	0	0	0	0	0	0	0.00967679504548094	0	0	0	0.00776457799518596	0	0.00305787019341029	0	0	0	0	0	0.0171673819742489	0.0315283360920627	0	0	0	0	0	0	0	0.0895656068069861	0.0109859928591046	0	0	0	0	0	0	0.0359389038634322	0	0	0	0	0	0	0	0	0	0	0	0.00489763933783916	0	0.00555802578923966	0	0	0.0139684313451599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Unclassified_Solirubrobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0.0161995788109509	0	0	0	0	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388228899759298	0	0.00305787019341029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149276011344977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419052940354798	0	0	0.00525072197427146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Unclassified_Solirubrobacteraceae|s__	0	0	0	0	0	0	0	0	0	0	0	0.0161995788109509	0	0	0	0	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388228899759298	0	0.00305787019341029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149276011344977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419052940354798	0	0	0.00525072197427146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Unclassified_Solirubrobacteraceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0.0161995788109509	0	0	0	0	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388228899759298	0	0.00305787019341029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149276011344977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419052940354798	0	0	0.00525072197427146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
