"study_accession"	"sample_accession"	"experiment_accession"	"run_accession"	"tax_id"	"scientific_name"	"instrument_platform"	"library_name"	"library_strategy"	"fastq_ftp"	"submitted_ftp"	"sra_ftp"	"sample_alias"	"sample_title"
"PRJEB42019"	"SAMEA7724248"	"ERX4814081"	"ERR5004798"	1504975	"salt marsh metagenome"	"ILLUMINA"	"13114.roy.chowdhury.45.s015"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004798/ERR5004798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5004798/ERR5004798_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004798/13114.roy.chowdhury.45.s015.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004798/13114.roy.chowdhury.45.s015.R2.fastq.gz"	NA	"qiita_sid_13114:13114.roy.chowdhury.45.s015"	"13114.roy.chowdhury.45.s015"
"PRJEB42019"	"SAMEA7724249"	"ERX4814082"	"ERR5004799"	1504975	"salt marsh metagenome"	"ILLUMINA"	"13114.roy.chowdhury.45.s016"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004799/ERR5004799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5004799/ERR5004799_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004799/13114.roy.chowdhury.45.s016.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004799/13114.roy.chowdhury.45.s016.R2.fastq.gz"	NA	"qiita_sid_13114:13114.roy.chowdhury.45.s016"	"13114.roy.chowdhury.45.s016"
"PRJEB42019"	"SAMEA7724252"	"ERX4814086"	"ERR5004803"	1504975	"salt marsh metagenome"	"ILLUMINA"	"13114.roy.chowdhury.45.s020"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004803/ERR5004803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5004803/ERR5004803_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004803/13114.roy.chowdhury.45.s020.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004803/13114.roy.chowdhury.45.s020.R2.fastq.gz"	NA	"qiita_sid_13114:13114.roy.chowdhury.45.s020"	"13114.roy.chowdhury.45.s020"
"PRJEB42019"	"SAMEA7724253"	"ERX4814087"	"ERR5004804"	1504975	"salt marsh metagenome"	"ILLUMINA"	"13114.roy.chowdhury.45.s021"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004804/ERR5004804_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5004804/ERR5004804_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004804/13114.roy.chowdhury.45.s021.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004804/13114.roy.chowdhury.45.s021.R2.fastq.gz"	NA	"qiita_sid_13114:13114.roy.chowdhury.45.s021"	"13114.roy.chowdhury.45.s021"
"PRJEB42019"	"SAMEA7724255"	"ERX4814089"	"ERR5004806"	1504975	"salt marsh metagenome"	"ILLUMINA"	"13114.roy.chowdhury.45.s023"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004806/ERR5004806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5004806/ERR5004806_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004806/13114.roy.chowdhury.45.s023.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004806/13114.roy.chowdhury.45.s023.R2.fastq.gz"	NA	"qiita_sid_13114:13114.roy.chowdhury.45.s023"	"13114.roy.chowdhury.45.s023"
"PRJEB42019"	"SAMEA7724256"	"ERX4814090"	"ERR5004807"	1504975	"salt marsh metagenome"	"ILLUMINA"	"13114.roy.chowdhury.45.s024"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004807/ERR5004807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5004807/ERR5004807_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004807/13114.roy.chowdhury.45.s024.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5004807/13114.roy.chowdhury.45.s024.R2.fastq.gz"	NA	"qiita_sid_13114:13114.roy.chowdhury.45.s024"	"13114.roy.chowdhury.45.s024"
"PRJEB42019"	"SAMEA7723410"	"ERX4814437"	"ERR5005154"	749906	"gut metagenome"	"ILLUMINA"	"13114.girguis.50.s001"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5005154/ERR5005154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5005154/ERR5005154_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005154/13114.girguis.50.s001.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005154/13114.girguis.50.s001.R2.fastq.gz"	NA	"qiita_sid_13114:13114.girguis.50.s001"	"13114.girguis.50.s001"
"PRJEB42019"	"SAMEA7723411"	"ERX4814438"	"ERR5005155"	749906	"gut metagenome"	"ILLUMINA"	"13114.girguis.50.s002"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5005155/ERR5005155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5005155/ERR5005155_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005155/13114.girguis.50.s002.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005155/13114.girguis.50.s002.R2.fastq.gz"	NA	"qiita_sid_13114:13114.girguis.50.s002"	"13114.girguis.50.s002"
"PRJEB42019"	"SAMEA7723890"	"ERX4814439"	"ERR5005156"	749906	"gut metagenome"	"ILLUMINA"	"13114.girguis.50.s003"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5005156/ERR5005156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5005156/ERR5005156_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005156/13114.girguis.50.s003.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005156/13114.girguis.50.s003.R2.fastq.gz"	NA	"qiita_sid_13114:13114.girguis.50.s003"	"13114.girguis.50.s003"
"PRJEB42019"	"SAMEA7723891"	"ERX4814440"	"ERR5005157"	749906	"gut metagenome"	"ILLUMINA"	"13114.girguis.50.s004"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5005157/ERR5005157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5005157/ERR5005157_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005157/13114.girguis.50.s004.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005157/13114.girguis.50.s004.R2.fastq.gz"	NA	"qiita_sid_13114:13114.girguis.50.s004"	"13114.girguis.50.s004"
"PRJEB42019"	"SAMEA7723412"	"ERX4814441"	"ERR5005158"	749906	"gut metagenome"	"ILLUMINA"	"13114.girguis.50.s005"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005158/ERR5005158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005158/ERR5005158_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005158/13114.girguis.50.s005.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005158/13114.girguis.50.s005.R2.fastq.gz"	NA	"qiita_sid_13114:13114.girguis.50.s005"	"13114.girguis.50.s005"
"PRJEB42019"	"SAMEA7723892"	"ERX4814442"	"ERR5005159"	749906	"gut metagenome"	"ILLUMINA"	"13114.girguis.50.s006"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005159/ERR5005159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005159/ERR5005159_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005159/13114.girguis.50.s006.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005159/13114.girguis.50.s006.R2.fastq.gz"	NA	"qiita_sid_13114:13114.girguis.50.s006"	"13114.girguis.50.s006"
"PRJEB42019"	"SAMEA7723413"	"ERX4814443"	"ERR5005160"	749906	"gut metagenome"	"ILLUMINA"	"13114.girguis.50.s007"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5005160/ERR5005160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5005160/ERR5005160_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005160/13114.girguis.50.s007.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005160/13114.girguis.50.s007.R2.fastq.gz"	NA	"qiita_sid_13114:13114.girguis.50.s007"	"13114.girguis.50.s007"
"PRJEB42019"	"SAMEA7723414"	"ERX4814444"	"ERR5005161"	749906	"gut metagenome"	"ILLUMINA"	"13114.girguis.50.s008"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005161/ERR5005161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005161/ERR5005161_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005161/13114.girguis.50.s008.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005161/13114.girguis.50.s008.R2.fastq.gz"	NA	"qiita_sid_13114:13114.girguis.50.s008"	"13114.girguis.50.s008"
"PRJEB42019"	"SAMEA7723609"	"ERX4814445"	"ERR5005162"	749906	"gut metagenome"	"ILLUMINA"	"13114.girguis.50.s009"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5005162/ERR5005162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5005162/ERR5005162_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005162/13114.girguis.50.s009.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005162/13114.girguis.50.s009.R2.fastq.gz"	NA	"qiita_sid_13114:13114.girguis.50.s009"	"13114.girguis.50.s009"
"PRJEB42019"	"SAMEA7723893"	"ERX4814446"	"ERR5005163"	749906	"gut metagenome"	"ILLUMINA"	"13114.girguis.50.s010"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5005163/ERR5005163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5005163/ERR5005163_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005163/13114.girguis.50.s010.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005163/13114.girguis.50.s010.R2.fastq.gz"	NA	"qiita_sid_13114:13114.girguis.50.s010"	"13114.girguis.50.s010"
"PRJEB42019"	"SAMEA7723415"	"ERX4814447"	"ERR5005164"	749906	"gut metagenome"	"ILLUMINA"	"13114.girguis.50.s011"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5005164/ERR5005164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5005164/ERR5005164_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005164/13114.girguis.50.s011.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005164/13114.girguis.50.s011.R2.fastq.gz"	NA	"qiita_sid_13114:13114.girguis.50.s011"	"13114.girguis.50.s011"
"PRJEB42019"	"SAMEA7723416"	"ERX4814448"	"ERR5005165"	749906	"gut metagenome"	"ILLUMINA"	"13114.girguis.50.s012"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5005165/ERR5005165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5005165/ERR5005165_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005165/13114.girguis.50.s012.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005165/13114.girguis.50.s012.R2.fastq.gz"	NA	"qiita_sid_13114:13114.girguis.50.s012"	"13114.girguis.50.s012"
"PRJEB42019"	"SAMEA7723455"	"ERX4814449"	"ERR5005166"	749906	"gut metagenome"	"ILLUMINA"	"13114.minich.76.s001"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5005166/ERR5005166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5005166/ERR5005166_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005166/13114.minich.76.s001.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005166/13114.minich.76.s001.R2.fastq.gz"	NA	"qiita_sid_13114:13114.minich.76.s001"	"13114.minich.76.s001"
"PRJEB42019"	"SAMEA7723456"	"ERX4814450"	"ERR5005167"	749906	"gut metagenome"	"ILLUMINA"	"13114.minich.76.s002"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5005167/ERR5005167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5005167/ERR5005167_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005167/13114.minich.76.s002.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005167/13114.minich.76.s002.R2.fastq.gz"	NA	"qiita_sid_13114:13114.minich.76.s002"	"13114.minich.76.s002"
"PRJEB42019"	"SAMEA7723457"	"ERX4814451"	"ERR5005168"	749906	"gut metagenome"	"ILLUMINA"	"13114.minich.76.s003"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005168/ERR5005168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005168/ERR5005168_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005168/13114.minich.76.s003.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005168/13114.minich.76.s003.R2.fastq.gz"	NA	"qiita_sid_13114:13114.minich.76.s003"	"13114.minich.76.s003"
"PRJEB42019"	"SAMEA7723458"	"ERX4814452"	"ERR5005169"	749906	"gut metagenome"	"ILLUMINA"	"13114.minich.76.s004"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005169/ERR5005169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005169/ERR5005169_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005169/13114.minich.76.s004.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005169/13114.minich.76.s004.R2.fastq.gz"	NA	"qiita_sid_13114:13114.minich.76.s004"	"13114.minich.76.s004"
"PRJEB42019"	"SAMEA7723459"	"ERX4814453"	"ERR5005170"	749906	"gut metagenome"	"ILLUMINA"	"13114.minich.76.s005"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5005170/ERR5005170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5005170/ERR5005170_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005170/13114.minich.76.s005.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005170/13114.minich.76.s005.R2.fastq.gz"	NA	"qiita_sid_13114:13114.minich.76.s005"	"13114.minich.76.s005"
"PRJEB42019"	"SAMEA7723928"	"ERX4814454"	"ERR5005171"	749906	"gut metagenome"	"ILLUMINA"	"13114.minich.76.s006"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005171/ERR5005171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005171/ERR5005171_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005171/13114.minich.76.s006.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005171/13114.minich.76.s006.R2.fastq.gz"	NA	"qiita_sid_13114:13114.minich.76.s006"	"13114.minich.76.s006"
"PRJEB42019"	"SAMEA7723976"	"ERX4814566"	"ERR5005283"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.51.s002"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5005283/ERR5005283_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5005283/ERR5005283_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005283/13114.song.51.s002.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005283/13114.song.51.s002.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.51.s002"	"13114.song.51.s002"
"PRJEB42019"	"SAMEA7723512"	"ERX4814567"	"ERR5005284"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.51.s003"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5005284/ERR5005284_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5005284/ERR5005284_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005284/13114.song.51.s003.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005284/13114.song.51.s003.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.51.s003"	"13114.song.51.s003"
"PRJEB42019"	"SAMEA7723513"	"ERX4814568"	"ERR5005285"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.51.s004"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5005285/ERR5005285_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5005285/ERR5005285_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005285/13114.song.51.s004.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005285/13114.song.51.s004.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.51.s004"	"13114.song.51.s004"
"PRJEB42019"	"SAMEA7723514"	"ERX4814569"	"ERR5005286"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.51.s005"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5005286/ERR5005286_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5005286/ERR5005286_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005286/13114.song.51.s005.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005286/13114.song.51.s005.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.51.s005"	"13114.song.51.s005"
"PRJEB42019"	"SAMEA7723515"	"ERX4814570"	"ERR5005287"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.51.s006"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5005287/ERR5005287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5005287/ERR5005287_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005287/13114.song.51.s006.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005287/13114.song.51.s006.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.51.s006"	"13114.song.51.s006"
"PRJEB42019"	"SAMEA7723977"	"ERX4814571"	"ERR5005288"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.51.s007"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005288/ERR5005288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005288/ERR5005288_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005288/13114.song.51.s007.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005288/13114.song.51.s007.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.51.s007"	"13114.song.51.s007"
"PRJEB42019"	"SAMEA7723516"	"ERX4814572"	"ERR5005289"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.51.s008"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005289/ERR5005289_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005289/ERR5005289_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005289/13114.song.51.s008.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005289/13114.song.51.s008.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.51.s008"	"13114.song.51.s008"
"PRJEB42019"	"SAMEA7723978"	"ERX4814573"	"ERR5005290"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.51.s009"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5005290/ERR5005290_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5005290/ERR5005290_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005290/13114.song.51.s009.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005290/13114.song.51.s009.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.51.s009"	"13114.song.51.s009"
"PRJEB42019"	"SAMEA7723979"	"ERX4814574"	"ERR5005291"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.51.s010"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005291/ERR5005291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005291/ERR5005291_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005291/13114.song.51.s010.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005291/13114.song.51.s010.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.51.s010"	"13114.song.51.s010"
"PRJEB42019"	"SAMEA7723980"	"ERX4814575"	"ERR5005292"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.51.s011"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5005292/ERR5005292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5005292/ERR5005292_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005292/13114.song.51.s011.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005292/13114.song.51.s011.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.51.s011"	"13114.song.51.s011"
"PRJEB42019"	"SAMEA7723981"	"ERX4814576"	"ERR5005293"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.51.s012"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5005293/ERR5005293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5005293/ERR5005293_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005293/13114.song.51.s012.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005293/13114.song.51.s012.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.51.s012"	"13114.song.51.s012"
"PRJEB42019"	"SAMEA7723985"	"ERX4814584"	"ERR5005301"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.51.s020"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005301/ERR5005301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005301/ERR5005301_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005301/13114.song.51.s020.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005301/13114.song.51.s020.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.51.s020"	"13114.song.51.s020"
"PRJEB42019"	"SAMEA7723520"	"ERX4814585"	"ERR5005302"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s001"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5005302/ERR5005302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5005302/ERR5005302_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005302/13114.song.52.s001.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005302/13114.song.52.s001.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s001"	"13114.song.52.s001"
"PRJEB42019"	"SAMEA7723986"	"ERX4814586"	"ERR5005303"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s002"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5005303/ERR5005303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5005303/ERR5005303_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005303/13114.song.52.s002.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005303/13114.song.52.s002.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s002"	"13114.song.52.s002"
"PRJEB42019"	"SAMEA7723987"	"ERX4814587"	"ERR5005304"	749906	"gut metagenome"	"ILLUMINA"	"13114.song.52.s003"	"WGS"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5005304/ERR5005304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5005304/ERR5005304_2.fastq.gz"	"ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005304/13114.song.52.s003.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005304/13114.song.52.s003.R2.fastq.gz"	NA	"qiita_sid_13114:13114.song.52.s003"	"13114.song.52.s003"
