X.mOTUs2_clade	CSM67UH7	CSM7KOON	CSM7KOOP	CSMAHYLR	HSM5MD5D	HSM5MD6Q	HSM5MD6W	HSM67VF3	HSM67VFX	HSM67VFZ	HSM67VGK	HSM67VI7	HSM67VI9	HSM67VIB	HSM6XRRJ	HSM6XRTG	HSM6XRUL	HSM6XRUN	HSM6XRVC	HSM6XRVK	HSM7CYXI	HSM7CYXO	HSM7CYZJ	HSM7CZ1A	HSM7CZ1C	HSM7CZ1E	HSM7CZ24	HSM7CZ28	HSM7CZ2A	HSM7J4HC	HSM7J4HW	HSM7J4HY	HSM7J4KO	HSM7J4LD	HSM7J4LN	HSM7J4NY	HSM7J4O5	HSM7J4R2	HSMA33NY	HSMA33SE	HSMA33SG	MSM6J2JR	MSM6J2JZ	MSM6J2K6	MSM6J2KA	MSM6J2QF	MSM6J2QH	MSM6J2RM	MSM6J2RU	MSM79H58	MSM79H5E	MSM79H5M	MSM79H5S	MSM79H5U	MSM79H6D	MSM79H6L	MSM79H83	MSM79H8H	MSM79H9A	MSM79HA7	MSM79HBL	MSM79HC8	MSM79HCP	MSM9VZGO	MSM9VZHB	MSM9VZHN	MSM9VZHP	MSM9VZHR	MSM9VZJZ	MSM9VZKE	MSM9VZL7	MSM9VZLJ	MSM9VZMI	MSM9VZMS	MSM9VZMW	MSM9VZNL	MSM9VZOI	MSM9VZOO	MSM9VZPT	MSMA26BB	MSMA26BF	MSMA26BH	MSMA26BJ	MSMA26BN	MSMA26BR	MSMA26BV	MSMA26DI	MSMAPC5H	MSMAPC6M	MSMAPC7T	MSMB4LZX	MSMB4LZZ	PSM6XBTR	PSM7J154	PSM7J15M	PSM7J17V	PSM7J19P	PSM7J19R	PSM7J1DL	PSMA265L
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [ext_mOTU_v3_26663]	0.0002221664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008375666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000411717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [ext_mOTU_v3_26668]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005006976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [ext_mOTU_v3_26690]	0	0	0	0	0	0.0007217007	0	0	0	0	0	0	0	0	0	0	0	0	8.36101e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007245046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [ext_mOTU_v3_26695]	0	0	0	0	0	0.0003414988	0	0	0	0.0006215148	0	0.0001851032	0	0.0004574215	0	0	0	0	0.0004180503	0	0	0	0	0	0	0	0	0.0002239365	0	0	0.0002793966	0.0003021791	0	0.0004131384	0	0	0.0002434311	0	0	0	0	0	0	9.47097e-05	0	0	0	0	0	0	0.003324217	0	0	0	0	0	0.0005860694	0.0007091774	0	0	0	0.0012366752	0.0005892855	0	0	0	0	0	0	0.0001653259	0	0	0	0	0	0.0001558661	0	0	0	0	0	0	0	0	0	0	0.0001490477	0	0	0	0	0	0	0	0	0	0	0	0.0001541429	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [ext_mOTU_v3_26891]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005869747
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [ext_mOTU_v3_26994]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003507114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.45877e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	9.81498e-05	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [ext_mOTU_v3_28733]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009153593	0	0	0	0	0	0	0	0	0.000271746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014206237	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [ext_mOTU_v3_28799]	0	0	0.0015211518	0	0	0.0009551922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004852245	0	0.000128825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007809409	0.0010380374	0	0	0	0.0008346428	0	0	0	0	0	0.0001774563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006565933	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001876916	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [ext_mOTU_v3_28881]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003184869	0	0	0	0	0	0	0	0	0.0040605013	0.0021136813	0.0006907721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [ext_mOTU_v3_33791]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003345212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_12234]	0	0	0	0	0	0.005149453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006020882	0	0	0	0.0002733368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027284914	0.0031769033	0.0017264413	0.0020081047	0	0	0	0	0.002229609	0.0030327232	0	0.0014685114	0.0003289426	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_12324]	0	0	0	0	0	0	0.0004432566	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116658205	0.0009983742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008800625	0	0	0	0	0	0	0.0001809197	0	0	0.0006027912	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007907359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017731835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_12338]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046330186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_12348]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007629577	0	0	0	0	0	0	0.0012226586	0	0	0	0	0.0031696266	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_12350]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017631849	0	0	0	0	0	0.0005326031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_12399]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030968455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002254415	0.0001566416	0	0	0	0	0	0	0	0	0	0	0.000170413	0.0005993556	0	0	0	0.0015761675	0	0	0	0.0122074187	0	0	0	0	0	0	0	0.0074962667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_12417]	0.0021218186	0.0003524336	0.0007062382	0	0.0012483943	0.0039286999	0	0	0.0088792702	0.0040452402	0	0.0006867678	0.0002245854	0.0021249581	0	0	0.0004552685	0.003329902	0	0	0	0	0.001538207	0.0004902872	0.0005815348	0	0.0011101945	0.0008156897	0.000449041	0	0.0001252434	0.0018099482	0	0	0	0.0013281385	0.0044153785	0.0013983013	0	0	0	0	0	0	0	0.0030932464	0.0037067837	0.0004456354	0	0.0003229857	0	0	0.0025590786	0.0018478021	0	0	0.0080594187	0	0.0002754998	0	0	0.0039034263	0.0154661543	0.0008435317	0	0.0036686773	0.0043509231	0.0016548912	0	0.0029106335	0.0018960455	0	0	0.0019299977	0.0006334282	0.0012504208	0.0094657405	0	0.0022615419	0.0026659355	0.0059260109	0.0023439744	0.0051243153	0.0086484508	0.0046964873	0.0080830638	0.0028309521	0.0010070603	0.0047488604	0	0.0037449332	0.0043195944	0.0002425247	0.0018109384	0	0	0.0033175174	0.0020077948	0.0028841115	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_12597]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003134387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_12640]	0	0.0006258716	0.018049963	0	0.0018893752	0.010364851	0	0	0.0105700694	0.0029299986	0.0058592696	0	0	0	0	0.0050389486	0.0006960936	0	0.0015778027	0.001851367	0	0	0.0015174593	0	9.27035e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0012598623	0	0	0.034037053	0	0.0008179049	0.0026404567	0.0015618817	0.0023130462	0.0020819878	0	0.0025964319	0.0011682463	0.0020298729	0.0020165668	0.0007948331	0.000223517	0.0076219566	0.0002073646	0	0	0.0002191616	0.0019522674	0	0.0004275032	0	0.0022557364	0	0	0	0.0004035375	0	0.0093665931	0	0.0011550094	0	0	0	0.0004326674	0	0	0.0016552166	0	0	0.0004008851	0	0.0042455798	0.0017341788	0.0008665778	0.008706008	0.0071921463	0	0	0	0	0.002154858	0.0034525693	0	0	0	0	0.0020366537	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_12650]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016900735	0.0022316871	0	0	0	0	0	0	0	0	0	0.0661088126	0	0.009439231	0	0	0	0	0	0	0	0.0023111718	0	0.000154792	0	0.0568442648	0	0	0	9.39729e-05	0	0.0005309341	0.0009854466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_12696]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007744838	0.0003711491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_12762]	0	0	0.000303635	0	0.0031850439	0	0	0	0.0006484854	0.0006844697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018134326	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021502967	0	0.0061604377	0.0029896633	0.0002683206	0	0.0007728168	0	0	0	0.0007450079	0	0.002315993	0.0027890357	0	0	0.0005745198	0	0	0.0020003394	0	0	0	0.0005014981	0	0.0014749754	0.0033512159	0	0	0	0.0009980184	0.002774558	0	0.0017428115	0.0005199264	0	0	0.000277887	0	0	0	0	0	0	0	0.0072569476	0.0027260084	0.0011688881	0	0.0012938253	0	0.0022896954	0	0	0	0	0	0	0	0.0013262341	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_13081]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005018257	0	0	0	0	0.0002772896	0	0	0	0	0	0	0	0	0.0052431911	0.0014763744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_13125]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001474206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_13210]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002995725	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_13564]	0.0004038721	0.0007580254	0.0007443029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003457965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008011568	0	0	0	0	0	0	0	0	0.0002379733	0	0.0006320425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_13679]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004123543	0	0	0.0016110796	0.0004663501	0	0	0	0	0.0005215898	0	0.0005389543	0.0006780448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_13702]	0	0.0005681638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004179861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium species incertae sedis [meta_mOTU_v3_13850]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004600963	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013385681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__uncultured Clostridium sp.	0	0.0001486629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001222713	0	0	0	0	0	0	0.0020317644	0	0	0	0	0	0	0.0004466077	0	0	0	0	0	0	0.0016566315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010252831	0	0	0	0	0.0003382428	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__uncultured Clostridium sp.	0	0	0.0001257807	0	0	0	0	0	0	0	0	0	0	0	0.0001467374	0	0	0	0.0002166813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002910301	0	0	0	0	0.00031524	0	0	0	0	0	0	0	0.0002309909	0	0	0	9.5866e-05	0	0.000567761	0.0007205424	0	0.000274059	0.0002410749	0	0.000392857	0.0002185171	0	0.0006017008	0	0.000727884	0	0	0	0.0001562623	0	0	0	0	0.00043508	0	0	0.0001073883	0	0.0003028758	0.0004857085	0	0	0	0	0.0005567691	0	0	0	0.0003161596	0	0	0	0	0.0004126194	0	0.0003507355	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__uncultured Clostridium sp.	0.0006378099	0.0001443721	0.0003193855	0	0	0	0	0	0	0	0.0005273632	0	0	0	0.000356455	0.0006052949	0	0.0003446451	0.0004328485	0.0004690497	0	0	0	0.0013977866	0	0.0008923782	0	0	0	0.0009785547	0	0	0	0	0	0	0	0.0008106982	0.0006413925	0.0006025578	0	0	0.0006119423	0.0003414952	0.0005240412	0	0	0.0002484986	0.0002761612	0	0.0009108324	0.0004798782	0	0	0.0005045159	0.0006111349	0.0005059219	0.000763359	0	0.0007111985	0.000558688	0.0006635242	0	0.0012069896	0.0016839378	0.0002584771	0.0005991702	0	0.0009229526	0	0	0.0006708035	0	0	0	0.0007768408	0.0004800179	0.0002342978	0	0	0	0	0	0.0001699782	0	0.000226307	0.0003841653	0.0005250903	0	0	0	0	0.0009929248	0	0	0	0.0003346064	0	0.001569225	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__uncultured Clostridium sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002563952	0	0	0	0	0	0	0	0	0	0	0	0	0.0005321579	0	0	0	0	0.0002735389	0.0003176304	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002586714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__uncultured Clostridium sp.	0	0	0	0	0	0	0	0	0.0001705221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006662134	0.000275678	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001182447	0.0001408531	0.0006268635	0	0.000291469	0	0.0004450095	0	0	0.0003572495	0.0004428164	0	0	0	0.0005036519	0.0003056923	0.0002980905	0	0	0.0006554205	0	0.0001331763	0	0.0002486741	0	0.0002276288	0.0001773594	0	0	0	0.0003018581	0	0	0.0001955929	0	0	0	0.0002187432	0	0	0	0	0	0	0	0	0.000403504	0.0001670731	0.0003180844	0	0	0	0	0	0	0	0	0	0.0001539862	0.0008107711	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__uncultured Clostridium sp.	0.000589914	0	0.0002446507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002227776	0.0002331876	0.0001400882	0	0	0	0	0	0	0	0	0	0	0	0	0.0019477326	0.0001011795	0.0003705596	0	0.0001791581	0	0.0001065164	0	0	0.0001983322	0.0005827808	0	0.0002500657	0.0001181642	0	0	0.000200562	0	0.0007382146	0.0001398067	0	0.000174978	0	0.0002397406	0.0054114297	0.0006331143	0.0004222147	0.0002430712	0.0004437191	0.0001750091	0.0004934921	0	0	0.0006666679	0	0	0.0003192301	0.0001355494	0	0.0003327326	0.0002305388	0.0002189817	0	0.0001901854	0	0	0	0	0	0	0.0004227492	0	0	0.0002156899	0	0	0	0	8.13307e-05	0.0002994913	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__uncultured Clostridium sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005137367	0	0	0	0	0	0	0	0	0.0004512728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002305388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__uncultured Clostridium sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007030758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__uncultured Clostridium sp.	0	0	0	0	0	0	0	0	0	0.0002581255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella	0	0	0	0	0.0009014418	0.0013814676	0.0002007508	0	0.0003140813	0.0003393508	0	0.0005084723	0	0	0.0002486384	0.0005747711	0	0.000297648	0	0	0	0	0.0018867508	0.0035547626	0.0005941673	0	0	0	0	0.0001888141	0.0005926054	0	0	0.0005797522	0.0004108467	0	0	0	0	0.0002836808	0.0002535773	0.0010714761	0	0.0004475474	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004995761	0.000171276	0	0	0	0	0	0	0	0	0	0	0	0.0003402691	0	0.0001357443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011097661	0	0.0002029987	0	0	0.001118925	0.0087733473	0	0.0027939064	0	0.0025864975
