Taxonomy	reERR5005154	reERR5005155	reERR5005156	reERR5005157	reERR5005158	reERR5005159	reERR5005160	reERR5005161	reERR5005162	reERR5005164	reERR5005165	reERR5005166	reERR5005168	reERR5005169	reERR5005170	reERR5005171	reERR5005283	reERR5005284	reERR5005285	reERR5005287	reERR5005288	reERR5005289	reERR5005290	reERR5005291	reERR5005292	reERR5005293	reERR5005301	reERR5005302	reERR5005303	reERR5005304	reERR5005305	reERR5005306	reERR5005307	reERR5005308	reERR5005309	reERR5005310	reERR5005311	reERR5005312	reERR5005313	reERR5005314	reERR5005315	reERR5005316	reERR5005317	reERR5005318	reERR5005319	reERR5005320	reERR5005321	reERR5005322	reERR5005323	reERR5005325	reERR5005326	reERR5005327	reERR5005328	reERR5005329	reERR5005330	reERR5005335
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA7332	0	0	0	0	0	0	0	0	0	0	0	0.000285681629669356	0	0	0	0	5.93282331923138e-05	6.29590689574988e-06	0	0	0	0	0.000192201182349886	0	1.12327816730837e-05	6.50518189186181e-05	0	0	0	0.000223152785993547	0	1.1517935707192e-05	5.75018160543376e-06	0.000182149835916658	0.0320090162054737	0.000111443016011662	0	0.000859649806761935	1.67030123971913	0.00113731535948612	0.00110951005117056	0.0141330237082823	0	0	0	2.30883796637488e-05	0	0	0	0	0	1.21645387864517e-05	0	0	0	4.06138539739079e-06
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA7332|g__UBA7332	0	0	0	0	0	0	0	0	0	0	0	0.000285681629669356	0	0	0	0	5.93282331923138e-05	6.29590689574988e-06	0	0	0	0	0.000192201182349886	0	1.12327816730837e-05	6.50518189186181e-05	0	0	0	0.000223152785993547	0	1.1517935707192e-05	5.75018160543376e-06	0.000182149835916658	0.0320090162054737	0.000111443016011662	0	0.000859649806761935	1.67030123971913	0.00113731535948612	0.00110951005117056	0.0141330237082823	0	0	0	2.30883796637488e-05	0	0	0	0	0	1.21645387864517e-05	0	0	0	4.06138539739079e-06
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932	2.685517632662	0.00795269907357924	0.0264231614935818	0.143708569313861	1.53457689961383	0.000914349212446402	0.0529951910471958	0.0348473509946001	0.00211603396050101	0.00672897355218004	0.682189945919549	0.0042532011227363	0.00825562088047356	0.0170788259103044	0.480319067920892	0.0266601782093265	0.0222926693450715	6.08586732859628	0.0940769644118143	0.000757537413821097	0.0203401958750558	6.39433205004897	0.00570544871079262	0.00431188874591338	0.00090546986480338	0.027404443283297	0.000303050495910242	4.46742667970681	2.59992645858938	0.00416829255413759	0.170381475419055	0.000463532247686201	0.0274711199799613	0.0114964300275012	3.42141166041376e-05	0.00570064973797554	0	7.20925791510021e-05	0.0129090558582896	0.00435512853376289	0.000104924480948165	0.00476428324396731	1.75239855284523	0.00034214757703979	0.000316372301767815	2.03241591691926	0.000110182506452898	0.00373845609829099	0	0.000378440009776517	0.00189909221640062	0.000153211386284512	0.000188312898790903	0.00126094352239521	2.46154647402357e-06	27.5538563060751
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-08	0	0	0	0	0	0	0	0	0.00082948962040981	0.00269383670932687	0	0	0	0	0.467468232341343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-11	0	0	0	0	0	0	0	0	0	0	0	0.000104179821425737	0	0	8.9434027857985e-06	0	0	2.29078189656793	0.00561356770792266	0	0	0.512724722415675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00400410204287622	0	0	0.00375997847194091	0	0	0	0	0	0	0	0	0	0.00137215851441114
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides	2.68168824237636	0.00741314901377114	0.0261425214091323	0.143537492316847	1.52695065561002	0.000914349212446402	0.0521889932160252	0.0344004436990153	0.00120549425234502	0.00376486947136123	0.00547580544811922	0.00401218585750039	0.00815448441139973	0.00707252851659517	0.0128418921767631	0.00135605651161103	0.0213560482325636	3.79508543202835	0.0882779900806398	0.000757537413821097	1.68980449515344e-05	5.8816073276333	0.0056811562626165	0.00430488096103302	0.00086003884077642	0.0273891759275498	0.000184853538729682	0.00258878640696227	0.000431368255910617	0.00092648404754102	0.00102530465750094	0.000430644384287545	0.0274508768715501	0.00921070196141533	3.42141166041376e-05	0.00538762791632789	0	0	0.0128873083152766	0.00275285576644301	0.000104924480948165	0.00434202049198058	1.74838223598208	5.31033313751149e-05	0.000316372301767815	2.02860348734949	7.33666152625594e-05	1.44647688251804e-05	0	0	0.00073972800848578	4.64122172044038e-05	0	0.00114642793445023	0	3.75286677387337
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides sp000433355	0	0	2.53948614844109e-05	0	0	0	0	0	0	0	0.000247280647168849	0	0	0	0	0	0	9.90184885054774e-05	0.0785997740151846	9.05823252197664e-06	1.68980449515344e-05	1.19503036922638e-05	0	5.69220362994896e-06	0	0	3.74447900910915e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98434299878167e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.780368991615682
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides sp016295245	0.00192185975580216	3.04681907338158e-05	5.17689604255816e-05	9.46744115922932e-05	0.00432933681938524	0	8.9230354314371e-05	0.000105994091175931	5.60666359358581e-05	0.000957226224548825	0.000828958769510171	0.00226217979886333	0	0.000995744056188765	8.6983129321435e-05	0	0	0.00344293438222962	0.000220762512229503	6.15525154230893e-06	0	0.00562641016112733	0	0	0	2.52805831202776e-05	0	0.000648049613608759	0.000239695577698198	0.000159285552177903	8.05061754264026e-05	0	1.11732420745006e-05	3.03374896930585e-05	0	2.49860963769203e-05	0	0	0.00012221157658134	0.000245547796932532	0	0	0.143762592050623	0	0	0.347990059120554	0	0	0	0	0	5.90926278125016e-06	0	0	0	0.00283312866770027
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides sp017477245	0	0	0	0	0	0	0	0	0	0	0	7.08350835171238e-06	0	0	0	0	0	0.707313639516769	0	0	0	0.000636028557469289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54246363938312e-05	0	0	3.7783613192375e-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides sp017627255	0	0	0	0	0	0	0	0	0	0	0	2.78328413084849e-06	0	5.49184143711365e-05	0	0	0	0.727163637470915	0	0	0	0.000220351825488582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56969070542424e-05	0	0	7.42305407030635e-05	0	0	0	0	0	0	0	0	0	5.22304013434426e-06
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides sp900316045	0	0	0	0	0	0	0	0	7.68577903549987e-06	0.000266539367171228	0.00014332481270325	0.000513073321285482	0.00806149348986209	0.00568747992458366	0.0127262978711145	0.00116372274893306	0.0169014220530512	0.0125147933853429	0.00940119628822601	0.000485173471203641	0	0.000155844943007613	0.00554358049939231	0.00411990482495962	0.000837773062166046	0.0270716163051345	7.84801194052848e-05	0.00194073679335352	0.000191672678212419	0.000758171217675095	0.000924266913702078	0.000421850327830324	0.0274397036294756	0.00917004847230843	3.42141166041376e-05	0.00528617507785474	0	0	0.012665359978788	0.00245721013435956	0.000104924480948165	0.00434202049198058	0.00958409788476576	0	0	0.0101474855680693	2.56244748018583e-05	1.44647688251804e-05	0	0	0.00073972800848578	4.05029544231536e-05	0	0.00114642793445023	0	2.96958131133005
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides sp902801885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396608287141848	0	0	0	0.00060593598038025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Egerieousia	0	0	0	0	3.03447940028609e-05	0	0	0	0	0	0	0.000136835443810169	0.000101136469073835	0.0100062973937093	0	0.0253041216977155	0.000936621112507869	0	0.000185406623251801	0	0.0203232978301042	0	2.42924481761252e-05	7.00778488035564e-06	4.54310240269597e-05	1.52673557471914e-05	0.00011819695718056	4.46483789329985	7.23780309642392e-06	0.00324180850659657	0	3.28878633986557e-05	2.02431084112209e-05	0.00228572806608585	0	0.000313021821647654	0	7.20925791510021e-05	2.17475430130087e-05	0.00109929066522585	0	0.000422262751986723	1.22148202772802e-05	0.000289044245664675	0	5.24510978282817e-05	3.68158911903388e-05	0.00372399132946581	0	0.000378440009776517	0.00115936420791484	0.000106799169080108	0.000188312898790903	0.000114515587944974	2.46154647402357e-06	23.7996173736873
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69	0	0	0	0	0	0	0	0	0	0	0	7.46659282794921e-05	2.84320957186376e-05	0.000152753767691031	9.25748090930544e-06	0	0	0.0149013897539424	4.48703266710671e-05	1.43872420346756e-05	0	0.952870861465289	4.09191616068494e-05	0	0	0	0.000255665611676402	0	0	0	0	8.24001015720614e-05	0	0	0	4.86686062036545e-06	0	0	0	0	0	0	0.932805683802876	4.22596733683059e-05	0	1.41029893713945	7.23853290200916e-06	0	0	5.38736579221438e-05	0	0	3.4348314032885e-05	0	0	3.5257549820624e-05
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__F23-D06	0	0	0	0	0	0	0	0	0	0	0	3.44037528359908e-05	4.96589771792025e-06	0	9.25748090930544e-06	0	0	0.0144189486465958	4.48703266710671e-05	1.43872420346756e-05	0	0.952870861465289	4.09191616068494e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.86686062036545e-06	0	0	0	0	0	0	0.000772177090711152	0	0	0.00180888911707707	0	0	0	0	0	0	0	0	0	1.38345442742178e-05
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__UBA1756	0	0	0	0	0	0	0	0	0	0	0	1.7037334973678e-05	0	0	0	0	0	0.000476810938659169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.475436264295211	1.19067096947974e-05	0	0.825471471317605	3.1554112323777e-06	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__WCHB1-69|g__UBA1756|s__UBA1756 sp017506175	0	0	0	0	0	0	0	0	0	0	0	1.7037334973678e-05	0	0	0	0	0	0.000476810938659169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.475436264295211	1.19067096947974e-05	0	0.825471471317605	3.1554112323777e-06	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__ZOR0009	0	0	0	0	0	0.000286643375726841	0	0	0	0	0	0	4.98729162898819e-06	0	0	0	0	0	0	0	0	0	4.10954481423598e-05	0	0	0	0	2.34041911975095e-05	4.6889706406432e-06	0	0	0	7.21291210372369e-05	1.67792921253346	0.155716559737636	2.93269671791384e-05	0	1.07136355705964e-05	4.78145237421234e-06	0.000403490041104723	0	1.91635288751416e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31569096428381e-05
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales	0.00155777899764518	8.72548502983362e-05	0.000464535549617211	0.00111982087617394	0.00684224916751112	0	0.000306645626940758	0.00023271862852404	0.00302296940934275	0.0137022513807552	0.00214726960385744	0.340699260704218	1.44429804764966	0.408039211928365	1.94718491479763	0.347636721330042	0.00408399299699144	0.578574250254313	0.00114324706716857	0.00135840579478329	0.00075374207050362	0.000395342147047316	0.00308931622146796	0.00145323668989764	0.00170653466621727	0.00463674413068535	0.000313332258393247	0.000681474878905311	5.03389740142302e-05	0.000932420960547355	0.00034583055880929	8.97311522888629e-05	0.00151570389437706	0.0277578334909963	0.0253197304405538	0.00259883832016305	0	5.5443684547471	0.00375007658585265	0.0347197558944408	4.27803125307036	3.86538635587858	0.000448477103265508	4.03121841016748e-05	0.000119829397473955	0.000713101242624159	0.00103116096659884	0.00210705554777066	0	0	0.000966663151304018	0.00145252315160052	0.000218177534386996	0	3.59789804387695e-06	0.000519807567941809
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Crocinitomicaceae	0.00155777899764518	8.72548502983362e-05	0.000464535549617211	0.000406693082766489	0.00684224916751112	0	0.000306645626940758	0.00023271862852404	6.74367607378705e-05	0.00202171309891936	0.00214726960385744	8.18950882560575e-05	0.000734980594133255	0.000903010884930233	0.000435547191307097	3.96919967832969e-05	0.0040211406373171	0.000336333470949774	0.000626722448133213	0.00133615832944004	0	0.000395342147047316	0.00292117831750738	0.00144888336076069	0.00021252341894658	0.00457558974015831	0.000313332258393247	0.000491095843461919	5.03389740142302e-05	0.000922461344070718	0.00034583055880929	8.97311522888629e-05	0.00147830517000709	0.0233419073534256	0.0201564458347187	0.00254259549326911	0	1.74473317330415	0.00276807866768317	0.00257459947171817	2.56736102263857	0.0779341596675748	0.000424770826406086	0	0	0.000680941626992341	1.33830314299344e-06	0	0	0	0.000468938892484474	0.00100860815444625	0	0	3.59789804387695e-06	0.000519807567941809
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Crocinitomicaceae|g__40-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92348804789917e-05	5.49333217956451e-06	9.93349473935959e-05	2.56503752513022	0.0735576740667987	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Crocinitomicaceae|g__Taishania	0.00155777899764518	8.72548502983362e-05	0.000464535549617211	0.000406693082766489	0.00684224916751112	0	0.000306645626940758	0.00023271862852404	6.74367607378705e-05	0.00202171309891936	0.00214726960385744	8.18950882560575e-05	0.000734980594133255	0.000903010884930233	0.000435547191307097	3.96919967832969e-05	0.0040211406373171	0.000336333470949774	0.000626722448133213	0.00133615832944004	0	0.000395342147047316	0.00292117831750738	0.00144888336076069	0.00021252341894658	0.00457558974015831	0.000313332258393247	0.000491095843461919	5.03389740142302e-05	0.000922461344070718	0.00034583055880929	8.97311522888629e-05	0.00147830517000709	0.0233419073534256	0.0201564458347187	0.00254259549326911	0	1.74468393842367	0.00276258533550361	0.00247526452432458	0.00232349750835686	0.00437648560077615	0.000424770826406086	0	0	0.000680941626992341	1.33830314299344e-06	0	0	0	0.000468938892484474	0.00100860815444625	0	0	3.59789804387695e-06	0.000519807567941809
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Crocinitomicaceae|g__Taishania|s__Taishania pollutisoli	0.00155777899764518	8.72548502983362e-05	0.000464535549617211	0.000406693082766489	0.00684224916751112	0	0.000306645626940758	0.00023271862852404	6.74367607378705e-05	0.00202171309891936	0.00214726960385744	8.18950882560575e-05	0.000734980594133255	0.000903010884930233	0.000435547191307097	3.96919967832969e-05	0.0040211406373171	0.000336333470949774	0.000626722448133213	0.00133615832944004	0	0.000395342147047316	0.00292117831750738	0.00144888336076069	0.00021252341894658	0.00457558974015831	0.000313332258393247	0.000491095843461919	5.03389740142302e-05	0.000922461344070718	0.00034583055880929	8.97311522888629e-05	0.00147830517000709	0.0233419073534256	0.0201564458347187	0.00254259549326911	0	1.74468393842367	0.00276258533550361	0.00247526452432458	0.00232349750835686	0.00437648560077615	0.000424770826406086	0	0	0.000680941626992341	1.33830314299344e-06	0	0	0	0.000468938892484474	0.00100860815444625	0	0	3.59789804387695e-06	0.000519807567941809
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae	0	0	0	0	0	0	0	0	0.000724658607265606	0.00233272813874026	0	0.0281540707859235	0.936161036769765	0.385147562884244	0.472501666560617	0.287174234482557	4.38888269794311e-05	2.49501979259188e-05	0.000201867696200377	1.08215650295762e-05	0.000161500197193727	0	0.000144059703649967	4.35332913695603e-06	0.000711708750639257	1.42264265570211e-05	0	1.68315802918741e-05	0	9.95961647663753e-06	0	0	6.2876440397137e-06	0.00438776862600378	0.00514011937859325	5.62428268939399e-05	0	0.664376434308068	0.0009261497123354	0.0258107177980269	1.71065194134899	3.7874053810543	2.37062768594223e-05	4.03121841016748e-05	0	0	0.000266876075055846	0.00198615312295214	0	0	0.000228998679023334	0.000234940849230208	0.000183991866839716	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium	0	0	0	0	0	0	0	0	5.42140005862423e-05	0.000131476727709779	0	0.0281540707859235	0.93612976870094	0.385147562884244	0.0104783637787487	0.287174234482557	4.38888269794311e-05	2.49501979259188e-05	0.000201867696200377	1.08215650295762e-05	0.000161500197193727	0	0.000144059703649967	4.35332913695603e-06	0.000711708750639257	1.42264265570211e-05	0	1.68315802918741e-05	0	9.95961647663753e-06	0	0	6.2876440397137e-06	0.00438776862600378	0.00514011937859325	5.62428268939399e-05	0	0.664376434308068	0.0009261497123354	0.0258107177980269	1.71065194134899	3.7874053810543	2.37062768594223e-05	4.03121841016748e-05	0	0	0.000266876075055846	0.00198615312295214	0	0	0.000228998679023334	0.000234940849230208	0.000183991866839716	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium odoratum_A	0	0	0	0	0	0	0	0	0	0	0	9.46618005494057e-06	6.21696051042406e-05	0	9.36093243183542e-05	9.74942016817369e-05	1.2974714101756e-05	3.44218880237157e-06	4.32111891095185e-05	0	0	0	7.22445595911055e-05	4.35332913695603e-06	7.3696176137563e-05	1.42264265570211e-05	0	1.68315802918741e-05	0	9.95961647663753e-06	0	0	6.2876440397137e-06	1.70721564051463e-05	0	5.62428268939399e-05	0	0.000821858117303641	0.0009261497123354	0.0221087792646494	0.000466620998921865	3.77987691647573	0	9.77460261033023e-06	0	0	2.89276403948784e-05	0	0	0	0	0.000113063118329321	0.000150432731419588	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp002360925	0	0	0	0	0	0	0	0	0	0	0	0.0028662152301797	0.00365728109595107	0.000229897441687041	2.19461699724447e-05	3.19997401094578e-05	1.06464659458944e-05	0	0	0	0	0	0	0	0.000100786270823624	0	0	0	0	0	0	0	0	0.00437069646959863	0.00514011937859325	0	0	0.662063890267077	0	0.000907073418729629	0.000306310538217625	3.01566534898217e-05	0	0	0	0	0.000133788777915648	2.43620885377371e-05	0	0	0	6.54878837454987e-05	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp018384465	0	0	0	0	0	0	0	0	5.42140005862423e-05	0.000131476727709779	0	0.0252783893756888	0.932410317999885	0.384917665442557	0.0103402681814594	0.287044740540766	2.02676469317807e-05	2.15080091235472e-05	8.43746071691476e-06	1.08215650295762e-05	0.000161500197193727	0	7.18151440588615e-05	0	0.00053722630367807	0	0	0	0	0	0	0	0	0	0	0	0	0.000802384257703694	0	0	0.000583122500145	0.00192320603765081	2.37062768594223e-05	3.05375814913445e-05	0	0	8.42131125107416e-05	0.0019617910344144	0	0	0.000228998679023334	3.11672744929765e-05	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Muricauda	0	0	0	0	0	0	0	0	0.000670444606679363	0.00220125141103049	0	0	3.12680688249015e-05	0	0.462023302781869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Weeksellaceae	0	0	0	0.000713127793407452	0	0	0	0	0.00223087404133928	0.00934781014309556	0	0.312463294830039	0.507402030285767	0.0219886381591913	1.4742477010457	0.0604227948507015	1.8963532694906e-05	0.578212966585437	0.000314656922834984	1.14259003136736e-05	0.000592241873309894	0	2.40782003106159e-05	0	0.000782302496631433	4.69279639700115e-05	0	0.000173547455151518	0	0	0	0	3.1111080330252e-05	2.81575115669407e-05	2.31652272418084e-05	0	0	3.13525884713488	5.58482058340829e-05	0.00633443862469576	1.82890828005056e-05	4.68151567120127e-05	0	0	0.000119829397473955	3.21596156318179e-05	0.0007629465884	0.000120902424818522	0	0	0.00026872557979621	0.000208974147924071	3.41856675472802e-05	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Weeksellaceae|g__Empedobacter	0	0	0	0	0	0	0	0	0	0	0	0.00182568780526415	0.492660341311597	0.00625672835381824	0.00106784931050316	0.00997556430275411	0	0.000139763198725589	0.00028510689944136	0	0	0	0	0	0	0	0	0.000113902114626317	0	0	0	0	0	0	0	0	0	0	5.58482058340829e-05	0.0062837796563382	0	0	0	0	0.000119829397473955	0	0.000720746001790991	1.20549382204949e-05	0	0	0	2.7004129507755e-05	1.79647661478234e-05	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Weeksellaceae|g__Empedobacter|s__Empedobacter stercoris	0	0	0	0	0	0	0	0	0	0	0	0.00182568780526415	0.492660341311597	0.00625672835381824	0.00106784931050316	0.00997556430275411	0	0.000139763198725589	0.00028510689944136	0	0	0	0	0	0	0	0	0.000113902114626317	0	0	0	0	0	0	0	0	0	0	5.58482058340829e-05	0.0062837796563382	0	0	0	0	0.000119829397473955	0	0.000720746001790991	1.20549382204949e-05	0	0	0	2.7004129507755e-05	1.79647661478234e-05	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Weeksellaceae|g__Faecalibacter	0	0	0	0	0	0	0	0	0	0	0	0.310492863903886	0.00939747343045231	0.013866657695072	1.63422321684602e-05	0.050397554185533	0	0.578073203386711	0	0	0.000592241873309894	0	2.40782003106159e-05	0	0	0	0	4.11381913984326e-05	0	0	0	0	0	0	0	0	0	0	0	5.06589683575682e-05	0	0	0	0	0	0	1.2051522008778e-05	0.000108847486598027	0	0	0.00026872557979621	0	1.62209013994568e-05	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Weeksellaceae|g__Moheibacter	0	0	0	0	0	0	0	0	4.01905774218954e-06	6.43288239395351e-05	0	7.23497474175332e-05	0.00410587440946682	0.00124912390141889	0.00191355400980569	4.96763624144691e-05	8.26378118935472e-06	0	2.0641368796205e-05	0	0	0	0	0	0.000782302496631433	0	0	0	0	0	0	0	0	0	0	0	0	3.13507246450412	0	0	1.82890828005056e-05	4.68151567120127e-05	0	0	0	3.21596156318179e-05	3.01490646002309e-05	0	0	0	0	6.77755472507e-05	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Weeksellaceae|g__UBA3376	0	0	0	0.000713127793407452	0	0	0	0	0.00222685498359709	0.00928348131915602	0	7.23933734713465e-05	0.00123834113425051	0.000616128208882159	1.47124995549323	0	1.06997515055513e-05	0	8.9086545974192e-06	1.14259003136736e-05	0	0	0	0	0	4.69279639700115e-05	0	1.85071491267684e-05	0	0	0	0	3.1111080330252e-05	2.81575115669407e-05	2.31652272418084e-05	0	0	0.000186382630763651	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114194471165616	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Sphingobacteriales	0	0	0	4.87751895153153e-05	0	0	0	0	0.000122347902738093	0.000224546170092171	0	0.000336079143561644	0.0702094015183899	0.253079482676994	0.0656055231271037	0.00143940955395806	9.07803563461211e-05	0	0.000339174303078346	5.86646485144153e-06	0	0	0	0	0.0416310036583944	1.61524387192616e-05	0	0	0	3.21472190521555e-06	0	2.13305947277941e-05	0.00107324862359936	0.000292203179682888	0	3.96897010523985e-06	1.91782131014084e-05	3.64659845189402	0.0042923765067858	0.00447605428591967	4.28524870493527	0.00744496506678992	0	0.00116205709376483	0.000335030662508854	7.48272558195789e-05	0.000689920822847141	2.51419395261928e-06	0	0	0	0.000479909126730246	0.000387155443248448	4.20340601828293e-05	7.60666375391011e-06	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Sphingobacteriales|f__Sphingobacteriaceae	0	0	0	4.87751895153153e-05	0	0	0	0	0.000122347902738093	0.000224546170092171	0	0.000336079143561644	0.0702094015183899	0.253079482676994	0.0656055231271037	0.00143940955395806	9.07803563461211e-05	0	0.000339174303078346	5.86646485144153e-06	0	0	0	0	0.0416310036583944	1.61524387192616e-05	0	0	0	3.21472190521555e-06	0	2.13305947277941e-05	0.00107324862359936	0.000292203179682888	0	3.96897010523985e-06	1.91782131014084e-05	3.64659845189402	0.0042923765067858	0.00447605428591967	4.28524870493527	0.00744496506678992	0	0.00116205709376483	0.000335030662508854	7.48272558195789e-05	0.000689920822847141	2.51419395261928e-06	0	0	0	0.000479909126730246	0.000387155443248448	4.20340601828293e-05	7.60666375391011e-06	0
