#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	reERR3589593_taxonomic_profile	reERR3589592_taxonomic_profile	reERR3589591_taxonomic_profile	reERR3589590_taxonomic_profile	reERR3589589_taxonomic_profile	reERR3589588_taxonomic_profile	reERR3589587_taxonomic_profile	reERR3589586_taxonomic_profile	reERR3589585_taxonomic_profile	reERR3589584_taxonomic_profile	reERR3589583_taxonomic_profile	reERR3589582_taxonomic_profile	reERR3589581_taxonomic_profile	reERR3589580_taxonomic_profile	reERR3589579_taxonomic_profile	reERR3589578_taxonomic_profile	reERR3589577_taxonomic_profile	reERR3589576_taxonomic_profile	reERR3589575_taxonomic_profile	reERR3589574_taxonomic_profile	reERR3589573_taxonomic_profile	reERR3589572_taxonomic_profile	reERR3589571_taxonomic_profile	reERR3589570_taxonomic_profile	reERR3589569_taxonomic_profile	reERR3589568_taxonomic_profile	reERR3589567_taxonomic_profile	reERR3589566_taxonomic_profile	reERR3589565_taxonomic_profile	reERR3589564_taxonomic_profile	reERR3589563_taxonomic_profile	reERR3589562_taxonomic_profile	reERR3589561_taxonomic_profile	reERR3589560_taxonomic_profile	reERR3589559_taxonomic_profile	reERR3589558_taxonomic_profile	reERR3589557_taxonomic_profile	reERR3589556_taxonomic_profile	reERR3589555_taxonomic_profile	reERR3589554_taxonomic_profile	reERR3589553_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae	2|1224|28211|356|255475	7.935175825987677e-05	0	0	0	0	0	0	0	0	0.0014408096043204506	0	0	0	0	0	0	0	0	0	0.0007380623545443537	0.0017652958398738574	0.00019179836628409208	0	0.0012961318562826425	0	0	0	0	0	0	0.00014128953065479111	0.0006257354395435866	0	3.3542797043491745e-05	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae|g__Aurantimonas	2|1224|28211|356|255475|182269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005417708510732192	0.00020674381688505885	0	0	0.0001135859191568632	0	0	0	0	0	0	0.00014128953065479111	0.0005522999956743001	0	3.3542797043491745e-05	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae|g__Aurantimonas|s__Aurantimonas_manganoxydans	2|1224|28211|356|255475|182269|651183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005417708510732192	0.00020674381688505885	0	0	0.0001135859191568632	0	0	0	0	0	0	0.00014128953065479111	0.0005522999956743001	0	3.3542797043491745e-05	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae|g__Fulvimarina	2|1224|28211|356|255475|217510	7.935175825987677e-05	0	0	0	0	0	0	0	0	1.5030800641196948e-05	0	0	0	0	0	0	0	0	0	0.0001962915034711344	0.0015585520229887985	0.00019179836628409208	0	0.0011825459371257794	0	0	0	0	0	0	0	7.343544386928657e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae|g__Fulvimarina|s__Fulvimarina_sp	2|1224|28211|356|255475|217510|1969479	7.935175825987677e-05	0	0	0	0	0	0	0	0	1.5030800641196948e-05	0	0	0	0	0	0	0	0	0	0.0001962915034711344	0.0015585520229887985	0.00019179836628409208	0	0.0011825459371257794	0	0	0	0	0	0	0	7.343544386928657e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae|g__Martelella	2|1224|28211|356|255475|293088	0	0	0	0	0	0	0	0	0	0.0014257788036792533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae|g__Martelella|s__Martelella_mediterranea	2|1224|28211|356|255475|293088|293089	0	0	0	0	0	0	0	0	0	0.0011515079853857636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae|g__Martelella|s__Martelella_sp	2|1224|28211|356|255475|293088|1969699	0	0	0	0	0	0	0	0	0	0.0002742708182934894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae	2|1224|28211|356|41294	0	0	0	0	0	0	0	0	0.004722877599720914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bosea	2|1224|28211|356|41294|85413	0	0	0	0	0	0	0	0	0.004722877599720914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bosea|s__Bosea_vaviloviae	2|1224|28211|356|41294|85413|1526658	0	0	0	0	0	0	0	0	0.004722877599720914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	2|1224|28211|204455	0.021401887802426377	0.14324944979215132	0.04497273751607784	0.00048351864178944884	0.004531673730368846	0.11084690987479233	0.1594645570985929	0.006797510445628143	0.05821556931485096	0.007623754224121828	0.12438070901073613	0.005621913464634543	0.025755100488856368	0.002525812633894677	0.0107581156997045	0.007710546903760001	0.009294683546786024	0.024342015820813943	0.0007877288184736775	0.0064079881181315105	0.008296001378433495	0.060695696275539765	0.003223149332544443	0.008909479752316634	0.0007165177105181856	0.002701653089756797	0.008533696593077426	0.014884247536103484	0.1555588647332086	0.005500338064311389	0.013853763854719	0.01886002207450758	0.00012437923827627519	0.0017862018608474266	0.010706781289458216	0.008361051859298266	0.00013884109726621823	0.011532883075199072	0.002581529557414618	0.009893738125949993	0.004160697642140827
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Hyphomonadaceae	2|1224|28211|204455|69657	0.00039385381363669084	0	0	0	0	0	0	0	3.2316085044819345e-05	0.00040310625236089176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4505461768622688e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Hyphomonadaceae|g__Henriciella	2|1224|28211|204455|69657|453849	0.00039385381363669084	0	0	0	0	0	0	0	3.2316085044819345e-05	0.00040310625236089176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4505461768622688e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Hyphomonadaceae|g__Henriciella|s__Henriciella_algicola	2|1224|28211|204455|69657|453849|1608422	0.0001762862760571058	0	0	0	0	0	0	0	0	0.000228848069103059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4505461768622688e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Hyphomonadaceae|g__Henriciella|s__Henriciella_barbarensis	2|1224|28211|204455|69657|453849|86342	0.00021756753757958504	0	0	0	0	0	0	0	3.2316085044819345e-05	0.00017434077007454261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae	2|1224|28211|204455|31989	0.01984206769112144	0.0010649415643630394	0.002603686364634637	0.000180580829913457	0.004531673730368846	0.001918168321604908	0.002781986813608167	0.0025679782981660746	0.011910673031205384	0.006547895762842308	0.003796834180848694	0.0004461310824086594	0.025302907359690274	0.002525812633894677	0.010596668608469416	0.007299583408929864	0.009294683546786024	0.0007016110956073346	0.00017151822388433767	0.006387350728922265	0.008296001378433495	0.060413260451206374	0.003214361322004014	0.008909479752316634	0.0006626641717768456	0.002701653089756797	0.00840242459663223	0.01464680293786218	0.002038084942897064	6.36100827128803e-05	0.0025142036309726487	0.002800365533622655	0	0.001712024361099819	0.01040588520406861	0.008361051859298266	7.756485880794315e-05	0.011496780511724869	0.0025548547399442023	0.009808168683481786	0.0037421642510645226
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia	2|1224|28211|204455|31989|188905	7.216576088374151e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.654865875224975e-05	0	0	0	0	0	0	0.00018201152102006063	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia|s__Jannaschia_helgolandensis	2|1224|28211|204455|31989|188905|188906	7.216576088374151e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.654865875224975e-05	0	0	0	0	0	0	0.00018201152102006063	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Octadecabacter	2|1224|28211|204455|31989|53945	0	0	0	0.000180580829913457	0.003205949177372152	0	0	0.0025679782981660746	0	0	0	0	0.025302907359690274	0.002525812633894677	0.010596668608469416	0.003303274757687702	0.009294683546786024	0	0	0.003263700704182577	0.0028804423525194108	0.05739795250692594	0.003214361322004014	0.00017668040041915424	0.0006626641717768456	0.002701653089756797	0.0003259938192124661	0.01464680293786218	0	0	0	0	0	0.0002395914074535125	0.01040588520406861	0.008361051859298266	4.925368534304391e-05	0.011117434173130271	0.0025548547399442023	0.009769550645313235	0.0037421642510645226
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Octadecabacter|s__Octadecabacter_arcticus	2|1224|28211|204455|31989|53945|53946	0	0	0	0.000180580829913457	0.003205949177372152	0	0	0.0025679782981660746	0	0	0	0	0.025302907359690274	0.002525812633894677	0.010596668608469416	0.003303274757687702	0.009294683546786024	0	0	0.003263700704182577	0.0028804423525194108	0.05739795250692594	0.003214361322004014	0.00017668040041915424	0.0006626641717768456	0.002701653089756797	0.0003259938192124661	0.01464680293786218	0	0	0	0	0	0.0002395914074535125	0.01040588520406861	0.008361051859298266	4.925368534304391e-05	0.011117434173130271	0.0025548547399442023	0.009769550645313235	0.0037421642510645226
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus	2|1224|28211|204455|31989|265	0.0012655000060057802	0	0	0	0	0	0	0	0	0.001911719633200148	0	0	0	0	0	0	0	0	0	0.0008806336311425693	0.001403035513632256	0.0015286160059774635	0	0.003978281425319584	0	0	0.0004838049257058372	0	0	0	8.183983742845823e-05	0.0009434102148332859	0	0.000378362750650587	0	0	0	0.00037988518282555466	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sp	2|1224|28211|204455|31989|265|267	0.0012655000060057802	0	0	0	0	0	0	0	0	0.001911719633200148	0	0	0	0	0	0	0	0	0	0.0008806336311425693	0.001403035513632256	0.0015286160059774635	0	0.003978281425319584	0	0	0.0004838049257058372	0	0	0	8.183983742845823e-05	0.0009434102148332859	0	0.000378362750650587	0	0	0	0.00037988518282555466	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Phaeobacter	2|1224|28211|204455|31989|302485	0.00010060396326589383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Phaeobacter|s__Phaeobacter_sp_22II1_1F12B	2|1224|28211|204455|31989|302485|1317111	0.00010060396326589383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Planktomarina	2|1224|28211|204455|31989|1284657	0	0.0010649415643630394	0.0003911214451678232	0	0	0.001918168321604908	0.002551304160468757	0	0.0009394184582889471	0	0.00037532181180937305	0.0004461310824086594	0	0	0	0	0	0.0007016110956073346	0.00017151822388433767	0	0	0	0	0	0	0	0	0	0.002038084942897064	6.36100827128803e-05	0	0.0005613004400482517	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Planktomarina|s__Planktomarina_temperata	2|1224|28211|204455|31989|1284657|1284658	0	0.0010649415643630394	0.0003911214451678232	0	0	0.001918168321604908	0.002551304160468757	0	0.0009394184582889471	0	0.00037532181180937305	0.0004461310824086594	0	0	0	0	0	0.0007016110956073346	0.00017151822388433767	0	0	0	0	0	0	0	0	0	0.002038084942897064	6.36100827128803e-05	0	0.0005613004400482517	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacteraceae_unclassified	2|1224|28211|204455|31989|	0	0	0.0022126637873750967	0	0	0	0	0	0	0	0.0034215123690393198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacteraceae_unclassified|s__Rhodobacteraceae_bacterium_SB2	2|1224|28211|204455|31989||1689867	0	0	0.0022126637873750967	0	0	0	0	0	0	0	0.0034215123690393198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Roseovarius	2|1224|28211|204455|31989|74030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013013844002954375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.861803816854981e-05	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Roseovarius|s__Roseovarius_mucosus	2|1224|28211|204455|31989|74030|215743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013013844002954375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.861803816854981e-05	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Sulfitobacter	2|1224|28211|204455|31989|60136	0.01840395085452722	0	0	0	0.0013257245529966946	0	0.00023068265313941005	0	0.010971254572916436	0.00463609354282545	0	0	0	0	0	0.003866170211212619	0	0	0	0.0022063101975226627	0.0040125235122818285	0.0014866919383029762	0	0.004754597191001592	0	0	0.0074106143306938675	0	0	0	0.002432363793544191	0.0012956548787411172	0	0.0010942618761216824	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Sulfitobacter|s__Sulfitobacter_geojensis	2|1224|28211|204455|31989|60136|1342299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.661544415766656e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Sulfitobacter|s__Sulfitobacter_litoralis	2|1224|28211|204455|31989|60136|335975	0.000212980730743754	0	0	0	0	0	0	0	0.00012115716901820772	0	0	0	0	0	0	0.000242219393165036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Sulfitobacter|s__Sulfitobacter_pontiacus	2|1224|28211|204455|31989|60136|60137	0.018190970123783463	0	0	0	0.0013257245529966946	0	0.00023068265313941005	0	0.010850097403898229	0.00463609354282545	0	0	0	0	0	0.0036239508180475827	0	0	0	0.0022063101975226627	0.0040125235122818285	0.0014866919383029762	0	0.004754597191001592	0	0	0.0074106143306938675	0	0	0	0.002432363793544191	0.0012590394345834508	0	0.0010942618761216824	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Yoonia	2|1224|28211|204455|31989|2211641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8311173464899248e-05	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Yoonia|s__Yoonia_vestfoldensis	2|1224|28211|204455|31989|2211641|245188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8311173464899248e-05	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacterales_unclassified	2|1224|28211|204455|	0.0011658134041070526	0.14218450822778828	0.0423690511514432	0.0003029378118759919	0	0.1089287415531874	0.15668257028498475	0.004229532147462071	0.04627258019860076	0.0006727522089186283	0.12058376299382907	0.005175782382225883	0.00045219312916609583	0	0.00016165354531594585	0.00041096349483013816	0	0.023640404725206603	0.0006162105945893399	2.0637389209244467e-05	0	0.0002822660912658807	8.788010540428362e-06	0	5.3853538741339864e-05	0	0.00010686821709054959	0.00023764396398290004	0.15352077979031156	0.00543672798159851	0.01133944992746949	0.016059656540884926	0.00012437923827627519	7.417749974760748e-05	0.00030089608538960564	0	6.12762384582751e-05	3.5563719243243405e-05	2.6674817470415106e-05	8.556944246820771e-05	0.0004185333910763045
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacterales_unclassified|g__Rhodobacterales_unclassified	2|1224|28211|204455||	0.0011658134041070526	0.14218450822778828	0.0423690511514432	0.0003029378118759919	0	0.1089287415531874	0.15668257028498475	0.004229532147462071	0.04627258019860076	0.0006727522089186283	0.12058376299382907	0.005175782382225883	0.00045219312916609583	0	0.00016165354531594585	0.00041096349483013816	0	0.023640404725206603	0.0006162105945893399	2.0637389209244467e-05	0	0.0002822660912658807	8.788010540428362e-06	0	5.3853538741339864e-05	0	0.00010686821709054959	0.00023764396398290004	0.15352077979031156	0.00543672798159851	0.01133944992746949	0.016059656540884926	0.00012437923827627519	7.417749974760748e-05	0.00030089608538960564	0	6.12762384582751e-05	3.5563719243243405e-05	2.6674817470415106e-05	8.556944246820771e-05	0.0004185333910763045
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacterales_unclassified|g__Rhodobacterales_unclassified|s__Rhodobacterales_bacterium_HTCC2255	2|1224|28211|204455|||367336	0.0011658134041070526	0.14218450822778828	0.0423690511514432	0.0003029378118759919	0	0.1089287415531874	0.15668257028498475	0.004229532147462071	0.04627258019860076	0.0006727522089186283	0.12058376299382907	0.005175782382225883	0.00045219312916609583	0	0.00016165354531594585	0.00041096349483013816	0	0.023640404725206603	0.0006162105945893399	2.0637389209244467e-05	0	0.0002822660912658807	8.788010540428362e-06	0	5.3853538741339864e-05	0	0.00010686821709054959	0.00023764396398290004	0.15352077979031156	0.00543672798159851	0.01133944992746949	0.016059656540884926	0.00012437923827627519	7.417749974760748e-05	0.00030089608538960564	0	6.12762384582751e-05	3.5563719243243405e-05	2.6674817470415106e-05	8.556944246820771e-05	0.0004185333910763045
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	2|1224|28211|204441	0	0	0	0	0	0	0	0	0	0.00048271994366920967	0	0	0	0	0.014867790633368887	0.0007708678887874412	0	0	0	0	0.0001896680477088868	0	0	0	0	0	0	0	0.0008081744009539503	0	0	0	0	0	0	0	0	0	0	0.0019079343383588267	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae	2|1224|28211|204441|41295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014867790633368887	0.0007708678887874412	0	0	0	0	0	0	0	0	0	0	0	0	0.0008081744009539503	0	0	0	0	0	0	0	0	0	0	0.0019079343383588267	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Thalassospira	2|1224|28211|204441|41295|168934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014867790633368887	0.0007708678887874412	0	0	0	0	0	0	0	0	0	0	0	0	0.0008081744009539503	0	0	0	0	0	0	0	0	0	0	0.0019079343383588267	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Thalassospira|s__Thalassospira_lucentensis	2|1224|28211|204441|41295|168934|168935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014867790633368887	0.0007708678887874412	0	0	0	0	0	0	0	0	0	0	0	0	0.0008081744009539503	0	0	0	0	0	0	0	0	0	0	0.0019079343383588267	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillales_unclassified	2|1224|28211|204441|	0	0	0	0	0	0	0	0	0	0.00048271994366920967	0	0	0	0	0	0	0	0	0	0	0.0001896680477088868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillales_unclassified|g__Rhodospirillales_unclassified	2|1224|28211|204441||	0	0	0	0	0	0	0	0	0	0.00048271994366920967	0	0	0	0	0	0	0	0	0	0	0.0001896680477088868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillales_unclassified|g__Rhodospirillales_unclassified|s__Rhodospirillales_bacterium	2|1224|28211|204441|||2026786	0	0	0	0	0	0	0	0	0	0.00048271994366920967	0	0	0	0	0	0	0	0	0	0	0.0001896680477088868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.0009245473645423408	0	0	0	0	0	0	0.00030842207799959407	0.005067995372063671	0.0003467820433647581	0	0	0	0	0	0	0	0	0	0.0001570647102413491	0.0003961296204753312	0	0	0.0002293119777535277	0	0	0.00010696989950452729	0	0	0	0.0001755916727575546	7.098077722184522e-05	0	0.00011481220245172319	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae	2|1224|28211|204457|335929	0.00031587809742756337	0	0	0	0	0	0	0	5.517380373505741e-05	0.0003467820433647581	0	0	0	0	0	0	0	0	0	0.0001570647102413491	0.0003961296204753312	0	0	0.0002293119777535277	0	0	0.00010696989950452729	0	0	0	0.0001755916727575546	7.098077722184522e-05	0	0.00011481220245172319	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Croceicoccus	2|1224|28211|204457|335929|1295327	0.00031587809742756337	0	0	0	0	0	0	0	5.517380373505741e-05	0.00023454655945604033	0	0	0	0	0	0	0	0	0	0.0001570647102413491	0.0003961296204753312	0	0	0.00018159479468832769	0	0	0.00010696989950452729	0	0	0	0.0001755916727575546	7.098077722184522e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Croceicoccus|s__Croceicoccus_sp	2|1224|28211|204457|335929|1295327|1927144	0.00031587809742756337	0	0	0	0	0	0	0	5.517380373505741e-05	0.00023454655945604033	0	0	0	0	0	0	0	0	0	0.0001570647102413491	0.0003961296204753312	0	0	0.00018159479468832769	0	0	0.00010696989950452729	0	0	0	0.0001755916727575546	7.098077722184522e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Erythrobacter	2|1224|28211|204457|335929|1041	0	0	0	0	0	0	0	0	0	0.00011215289709200801	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7717183065200034e-05	0	0	0	0	0	0	0	0	0	0.00011481220245172319	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Erythrobacter|s__Erythrobacter_citreus	2|1224|28211|204457|335929|1041|225971	0	0	0	0	0	0	0	0	0	0.00011215289709200801	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7717183065200034e-05	0	0	0	0	0	0	0	0	0	0.00011481220245172319	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	2|1224|28211|204457|41297	0.0006085163735535831	0	0	0	0	0	0	0.00030842207799959407	0.005012821568328614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Blastomonas	2|1224|28211|204457|41297|150203	0	0	0	0	0	0	0	0	0.00029501095058336816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Blastomonas|s__Blastomonas_natatoria	2|1224|28211|204457|41297|150203|34015	0	0	0	0	0	0	0	0	0.00029501095058336816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Hephaestia	2|1224|28211|204457|41297|1445609	0	0	0	0	0	0	0	0	0.0025980105583244483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
