X.mOTUs2_clade	reERR4183438	reERR4183439	reERR4183440	reERR4183441	reERR4183442	reERR4183443	reERR4183444	reERR4183445	reERR4183446	reERR4183447	reERR4183448	reERR4183449	reERR4183450	reERR4183451	reERR4183452	reERR4183453	reERR4183454	reERR4183455	reERR4183456	reERR4183457	reERR4183458	reERR4183459	reERR4183460	reERR4183461	reERR4183462	reERR4183463	reERR4183464	reERR4183465	reERR4183466	reERR4183467	reERR4183468	reERR4183469	reERR4183470	reERR4183471	reERR4183472	reERR4183473	reERR4183474	reERR4183475	reERR4183476	reERR4183477	reERR4183478	reERR4183479	reERR4183480	reERR4183481	reERR4183482	reERR4183483	reERR4183484	reERR4183485	reERR4183486	reERR4183487	reERR4183488	reERR4183489	reERR4183490	reERR4183491	reERR4183492	reERR4183493	reERR4183494	reERR4183495	reERR4183496	reERR4183497	reERR4183498	reERR4183499
k__Bacteria|p__Candidatus Melainabacteria|c__Candidatus Melainabacteria class incertae sedis|o__Candidatus Gastranaerophilales|f__Candidatus Gastranaerophilales fam. incertae sedis|g__Candidatus Gastranaerophilales gen. incertae sedis|s__Candidatus Gastranaerophilales species incertae sedis [ext_mOTU_v3_26931]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010335034	0.0011439086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023884849
k__Bacteria|p__Chloroflexi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.28793e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.28793e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.28793e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidales fam. incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.28793e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidales fam. incertae sedis|g__Dehalococcoidales gen. incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.28793e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidales fam. incertae sedis|g__Dehalococcoidales gen. incertae sedis|s__Dehalococcoidales species incertae sedis [meta_mOTU_v3_12257]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.28793e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deferribacteres	0.002347053	0	5.75066e-05	5.62197e-05	9.7237e-05	0	0	0.0001350776	4.23308e-05	0	0	0	0	0	0	0	0.000117011	0	0	0	0	0	5.16336e-05	0	0	3.19923e-05	3.79828e-05	0	0	0	0.0001598944	0.0002263905	0	0	0	8.23225e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003603155	0	0	8.26677e-05	9.16132e-05	0	0	0	0	4.22155e-05
k__Bacteria|p__Deferribacteres|c__Deferribacteres	0.002347053	0	5.75066e-05	5.62197e-05	9.7237e-05	0	0	0.0001350776	4.23308e-05	0	0	0	0	0	0	0	0.000117011	0	0	0	0	0	5.16336e-05	0	0	3.19923e-05	3.79828e-05	0	0	0	0.0001598944	0.0002263905	0	0	0	8.23225e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003603155	0	0	8.26677e-05	9.16132e-05	0	0	0	0	4.22155e-05
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales	0.002347053	0	5.75066e-05	5.62197e-05	9.7237e-05	0	0	0.0001350776	4.23308e-05	0	0	0	0	0	0	0	0.000117011	0	0	0	0	0	5.16336e-05	0	0	3.19923e-05	3.79828e-05	0	0	0	0.0001598944	0.0002263905	0	0	0	8.23225e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003603155	0	0	8.26677e-05	9.16132e-05	0	0	0	0	4.22155e-05
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae	0.002347053	0	5.75066e-05	5.62197e-05	9.7237e-05	0	0	0.0001350776	4.23308e-05	0	0	0	0	0	0	0	0.000117011	0	0	0	0	0	5.16336e-05	0	0	3.19923e-05	3.79828e-05	0	0	0	0.0001598944	0.0002263905	0	0	0	8.23225e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003603155	0	0	8.26677e-05	9.16132e-05	0	0	0	0	4.22155e-05
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Deferribacteraceae gen. incertae sedis	0.002347053	0	5.75066e-05	5.62197e-05	9.7237e-05	0	0	0.0001350776	4.23308e-05	0	0	0	0	0	0	0	0.000117011	0	0	0	0	0	5.16336e-05	0	0	3.19923e-05	3.79828e-05	0	0	0	0.0001598944	0.0002263905	0	0	0	8.23225e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003603155	0	0	8.26677e-05	9.16132e-05	0	0	0	0	4.22155e-05
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Deferribacteraceae gen. incertae sedis|s__Deferribacteraceae species incertae sedis [ext_mOTU_v3_15355]	0.002347053	0	5.75066e-05	5.62197e-05	9.7237e-05	0	0	0.0001350776	4.23308e-05	0	0	0	0	0	0	0	0.000117011	0	0	0	0	0	5.16336e-05	0	0	3.19923e-05	3.79828e-05	0	0	0	0.0001598944	0.0002263905	0	0	0	8.23225e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003603155	0	0	8.26677e-05	9.16132e-05	0	0	0	0	4.22155e-05
k__Bacteria|p__Firmicutes	0.0887899599	0.2300516918	0.0913208892	0.1722403592	0.068777222	0.2053618853	0.0798922849	0.0695369052	0.0736554674	0.2069433828	0.1477324953	0.1000973431	0.0767077792	0.1453144892	0.102637458	0.0995492949	0.089517701	0.057482957	0.1591051654	0.1275077543	0.124340794	0.1291600184	0.1033443624	0.120552194	0.2369697677	0.1138538699	0.102578712	0.0915264751	0.1033598518	0.1174029096	0.0567076639	0.0553505	0.1475136054	0.1579673613	0.1618394928	0.1933598478	0.1257599918	0.0592555207	0.0571279152	0.2570546541	0.125799018	0.1282274346	0.0830750786	0.0788612975	0.0674475004	0.0690713954	0.1233439755	0.1237228203	0.1017903737	0.1007033585	0.1702351387	0.1673700604	0.0565001473	0.1075740515	0.1111644253	0.1024240447	0.1043403286	0.0875877665	0.0886578239	0.1174251727	0.1994582671	0.1583913035
k__Bacteria|p__Firmicutes|c__Bacilli	0.0054398284	2.3796e-05	0.0017213517	0.000153678	0.0003444353	1.26095e-05	0.0087942909	0	0.0071306967	0.000912157	0.0079478597	0.0016319311	0.0016280977	0.0309357739	0.0001338461	0.0003340212	0.0122101331	0.0014495239	1.62993e-05	2.28687e-05	0.0006399553	0.0003462696	0.0345991766	0.0010197424	0.0002151495	0.0033254387	0.0196299784	0.0017225314	0.0142321228	0.0006043312	0.0004608562	0.0007398989	0.0006301217	0.0251211079	0.0308832691	0.080952793	0.000202246	0.0004179215	0.0005634903	6.97489e-05	0.0002595984	0.000515728	0.0006128359	0.0007434337	0.0022221804	0.0034998452	0.0005017067	0.0005344288	0	0	5.71559e-05	0	0.0139252595	0.0002677417	0.0001645823	0	4.56057e-05	0.0077791087	0.0069690759	0.0003130962	5.03268e-05	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001234502	0	0	0	0	0.0001827733	0	0	0	0	0	0	9.46312e-05	0	1.36966e-05	0	0	0	0	0	0	0	0.0004179215	0.0005634903	0	8.93446e-05	0.0001408406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56057e-05	5.9186e-05	0.0001188624	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001234502	0	0	0	0	0.0001827733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001234502	0	0	0	0	0.0001827733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus simplex/frigoritolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001234502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus subtilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001827733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.46312e-05	0	1.36966e-05	0	0	0	0	0	0	0	0.0004179215	0.0005634903	0	8.93446e-05	0.0001408406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56057e-05	5.9186e-05	0.0001188624	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.46312e-05	0	1.36966e-05	0	0	0	0	0	0	0	0.0004179215	0.0005634903	0	8.93446e-05	0.0001408406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56057e-05	5.9186e-05	0.0001188624	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus capitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73687e-05	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus epidermidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36966e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56057e-05	3.18173e-05	0.0001188624	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus pseudintermedius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.46312e-05	0	0	0	0	0	0	0	0	0	0.0004179215	0.0005634903	0	8.93446e-05	0.0001408406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.0054398284	2.3796e-05	0.0017213517	0.000153678	0.0003444353	1.26095e-05	0.0087942909	0	0.0071306967	0.000912157	0.0079478597	0.0016319311	0.0016280977	0.0309357739	0.0001338461	0.000210571	0.0122101331	0.0014495239	1.62993e-05	2.28687e-05	0.000457182	0.0003462696	0.0345991766	0.0010197424	0.0002151495	0.0033254387	0.0196299784	0.0016279002	0.0142321228	0.0005906347	0.0004608562	0.0007398989	0.0006301217	0.0251211079	0.0308832691	0.080952793	0.000202246	0	0	6.97489e-05	0.0001702537	0.0003748874	0.0006128359	0.0007434337	0.0022221804	0.0034998452	0.0005017067	0.0005344288	0	0	5.71559e-05	0	0.0139252595	0.0002677417	0.0001645823	0	0	0.0077199226	0.0068502135	0.0003130962	5.03268e-05	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0	2.3796e-05	0.0014777277	0	0	0	0.0087942909	0	0	0.0008781401	0	0	0	0.0040775265	0	0	0	0	0	0	0	0	0	0.0008663792	0.000182048	0	0.0023762816	0.0003331666	0.0002361176	0	0	0	0.0005235782	0.00048407	0.0008194522	0	0.0001827086	0	0	3.4539e-05	0.0001015974	0.0003118658	0.0002079907	0.0001560606	0.0001775753	0.0004557841	0.0002694113	0.0001676994	0	0	5.71559e-05	0	0.0055563035	0.00010164	7.99528e-05	0	0	0.0001624045	0.0001561923	0.0002582909	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	0	2.3796e-05	0.0014777277	0	0	0	0.0087942909	0	0	0.0008781401	0	0	0	0.0040775265	0	0	0	0	0	0	0	0	0	0.0008663792	0.000182048	0	0.0023762816	0.0003331666	0.0002361176	0	0	0	0.0005235782	0.00048407	0.0008194522	0	0.0001827086	0	0	3.4539e-05	0.0001015974	0.0003118658	0.0002079907	0.0001560606	0.0001775753	0.0004557841	0.0002694113	0.0001676994	0	0	5.71559e-05	0	0.0055563035	0.00010164	7.99528e-05	0	0	0.0001624045	0.0001561923	0.0002582909	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus cecorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028362916	0	0	0	0	0	0	0	0	0	0	0	0	0.0023762816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus columbae	0	0	0	0	0	0	0.0087486307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.47586e-05	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus faecalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29263e-05	0	0	0	0	0	0	8.46349e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36242e-05	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus faecium	0	0	0.0008703797	0	0	0	0	0	0	0	0	0	0	0.0009241642	0	0	0	0	0	0	0	0	0	0	4.40849e-05	0	0	4.16131e-05	4.29409e-05	0	0	0	2.52716e-05	0.0002290061	0.0003530622	0	0	0	0	0	0.0001015974	0.0002000301	6.95426e-05	3.71214e-05	5.46918e-05	0.0001119399	2.81163e-05	0	0	0	0	0	0.0002005945	2.541e-05	3.99764e-05	0	0	3.02579e-05	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus faecium	0	0	0.0005153948	0	0	0	0	0	0	0	0	0	0	0.0003170707	0	0	0	0	0	0	0	0	0	0	3.6826e-05	0	0	3.47459e-05	3.28636e-05	0	0	0	3.65945e-05	0.0001819785	9.90386e-05	0	0	0	0	0	0	0	6.91657e-05	3.69645e-05	4.2042e-05	0.000101688	2.2187e-05	0	0	0	0	0	7.64002e-05	2.541e-05	3.99764e-05	0	0	3.02736e-05	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus faecium/durans	0	0	0	0	0	0	4.56602e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus hirae	0	2.3796e-05	9.19532e-05	0	0	0	0	0	0	0.0008781401	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008663792	0.0001011372	0	0	0.0002138813	0.0001201073	0	0	0	0.0004617121	7.30854e-05	0.0002827165	0	0.0001827086	0	0	3.4539e-05	0	0	6.92823e-05	8.19747e-05	8.08414e-05	0.0002421563	0.0002191079	0.0001676994	0	0	5.71559e-05	0	0.0052793088	5.082e-05	0	0	0	0.000101873	0.0001561923	8.05827e-05	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus italicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001118356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus sp. 10A9_DIV0425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56066e-05	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02058e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37189e-05	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.005416496	0	0	5.00034e-05	0.0003444353	0	0	0	0.0071306967	0	0.0078947537	0.0016319311	0.0016280977	0.0083686165	5.17304e-05	0	0.0122101331	0.0014495239	0	0	0	0.0003462696	0.0345991766	0.0001393695	1.82196e-05	0.0033254387	0.0172394448	0.0003972432	2.69635e-05	0.000564593	0.0004608562	0.0007398989	1.76795e-05	0.0004878421	0.0002510184	0.0809217357	0	0	0	0	2.40614e-05	0	2.69543e-05	4.76409e-05	0.000177975	0.0001673298	8.26448e-05	0.000163997	0	0	0	0	9.6012e-06	0	0	0	0	0.0008755343	0.0008993868	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	0.005416496	0	0	5.00034e-05	0.0003444353	0	0	0	0.0071306967	0	0.0078947537	0.0016319311	0.0016280977	0.0083686165	5.17304e-05	0	0.0122101331	0.0014495239	0	0	0	0.0003462696	0.0345991766	0.0001393695	1.82196e-05	0.0033254387	0.0172394448	0.0003972432	2.69635e-05	0.000564593	0.0004608562	0.0007398989	1.76795e-05	0.0004878421	0.0002510184	0.0809217357	0	0	0	0	2.40614e-05	0	2.69543e-05	4.76409e-05	0.000177975	0.0001673298	8.26448e-05	0.000163997	0	0	0	0	9.6012e-06	0	0	0	0	0.0008755343	0.0008993868	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus acidophilus	0.0041637749	0	0	3.25297e-05	0.0003214039	0	0	0	0.0049027985	0	0.0036597691	0.0008533193	0.0008070506	7.85342e-05	0	0	0.0106715372	0.000439548	0	0	0	6.87097e-05	0.0300895714	0	0	0.0016285592	0.0025078989	0	0	0	0.0002118888	0.0003159905	0	0	0	0.0652803499	0	0	0	0	0	0	0	0	0	0	5.59113e-05	0	0	0	0	0	0	0	0	0	0	0.0007059801	0.0007271603	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus animalis/murinus	0.0001227416	0	0	1.74737e-05	0	0	0	0	0.0002176141	0	0.0008648692	0.0006500405	3.00332e-05	0.0057599068	3.4067e-05	0	0	2.20729e-05	0	0	0	0	0	9.43954e-05	1.82196e-05	1.56552e-05	0.0104638868	0.0003797965	2.69635e-05	0.0005297861	3.74337e-05	5.9695e-05	1.76795e-05	0.0004878421	0.0002510184	0.0041800184	0	0	0	0	2.40614e-05	0	2.69543e-05	4.76409e-05	0.0001577918	0.0001673298	0	0	0	0	0	0	9.6012e-06	0	0	0	0	0.0001047226	9.00918e-05	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	5.95295e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus johnsonii	0.0003369913	0	0	0	2.30313e-05	0	0	0	0.0002729162	0	0	0	0.0001771201	0	0	0	0.0002606995	0	0	0	0	5.28513e-05	0.0035788804	0	0	1.75415e-05	0.0003583225	0	0	0	2.29498e-05	0.000130776	0	0	0	4.34021e-05	0	0	0	0	0	0	0	0	0	0	0	6.44295e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus reuteri	0.0007929882	0	0	0	0	0	0	0	0.0017373679	0	0.0033701155	0.0001285714	0.0005543645	0.0025301754	1.76634e-05	0	0.0012778963	0.000987903	0	0	0	0.0002247086	0.0009307248	4.49741e-05	0	0.0016636828	0.0039093366	1.74467e-05	0	3.48069e-05	0.0001885839	0.0002334374	0	0	0	0.0114179652	0	0	0	0	0	0	0	0	2.01833e-05	0	2.67335e-05	9.95675e-05	0	0	0	0	0	0	0	0	0	6.48317e-05	8.21347e-05	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae	0	0	7.53416e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50534e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella	0	0	7.53416e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50534e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella cibaria	0	0	7.53416e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50534e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2.33324e-05	0	0.0001682825	0.0001036747	0	1.26095e-05	0	0	0	3.4017e-05	5.3106e-05	0	0	0.0184896309	8.21157e-05	0.000210571	0	0	1.62993e-05	2.28687e-05	0.000457182	0	0	1.39938e-05	1.4882e-05	0	1.4252e-05	0.0008974903	0.0139139884	2.60416e-05	0	0	8.88639e-05	0.0241491958	0.0298127985	3.10573e-05	1.95373e-05	0	0	3.52099e-05	4.4595e-05	6.30216e-05	0.0003778909	0.0005397323	0.00186663	0.0028767313	0.0001496507	0.0002027324	0	0	0	0	0.0083593548	0.0001661017	8.46295e-05	0	0	0.0066819838	0.0057946344	5.48053e-05	5.03268e-05	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	2.33324e-05	0	0.0001682825	0.0001036747	0	1.26095e-05	0	0	0	1.70485e-05	0	0	0	2.67654e-05	0	0	0	0	1.62993e-05	2.28687e-05	0.000457182	0	0	0	1.4882e-05	0	1.4252e-05	9.9005e-06	0.0001101935	2.60416e-05	0	0	9.8456e-06	0.0001193392	0.0004499611	3.10573e-05	0	0	0	1.77458e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2558e-05	0	5.48053e-05	1.86116e-05	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus garvieae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.29747e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus garvieae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.11412e-05	0.0002535835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus lactis	2.33324e-05	0	0.0001682825	0.0001036747	0	1.26095e-05	0	0	0	1.70485e-05	0	0	0	2.67654e-05	0	0	0	0	1.62993e-05	2.28687e-05	0.0001369244	0	0	0	1.4882e-05	0	1.4252e-05	9.9005e-06	3.72188e-05	2.60416e-05	0	0	9.8456e-06	4.8198e-05	0.0001963776	3.10573e-05	0	0	0	1.77458e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2558e-05	0	5.48053e-05	1.86116e-05	0
