Taxa	reERR5004402	reERR5004403	reERR5004404	reERR5004405	reERR5004406	reERR5004407	reERR5004408	reERR5004409	reERR5004410	reERR5004787	reERR5004789	reERR5004790	reERR5004793	reERR5004796	reERR5004798	reERR5004799	reERR5004803	reERR5004804	reERR5004806	reERR5004807
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales	1.70223018856551	1.49583347553648	1.38730293818415	2.74167328295895	0.458549492875989	0.731362852836874	0.311521721471671	0.403255370628345	0.786775878334264	0.0982022153357695	0.0246442331125393	2.48549864774514	0.230324110017287	0.019635848257675	0.0264387062659734	0.0436113473265971	0.0790608041530175	2.10231196423919	0.0334306156113654	2.18134124874884
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__blattabacteriaceae	0.00697600626350543	0.00709082854343447	0.00678599818972018	0.0113583876976209	0.00352536677664132	0.00509799298388716	0.00437393992705934	0.00733191582960628	0.00652547549140163	0.00121110195213378	0	0.00554153440268885	0.00465824042731592	0.00241334447859693	0	0.00254930631554221	0.00470876848264296	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__blattabacteriaceae|g__blattabacterium	0.00697600626350543	0.00709082854343447	0.00678599818972018	0.0113583876976209	0.00352536677664132	0.00509799298388716	0.00437393992705934	0.00733191582960628	0.00652547549140163	0.00121110195213378	0	0.00554153440268885	0.00465824042731592	0.00241334447859693	0	0.00254930631554221	0.00470876848264296	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__blattabacteriaceae|g__blattabacterium|s__blattabacterium_cuenoti	0.00697600626350543	0.00709082854343447	0.00678599818972018	0.0113583876976209	0.00352536677664132	0.00509799298388716	0.00437393992705934	0.00733191582960628	0.00652547549140163	0.00121110195213378	0	0.00554153440268885	0.00465824042731592	0.00241334447859693	0	0.00254930631554221	0.00470876848264296	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__crocinitomicaceae	0.00350493518579035	0.00334660599479851	0.00321442019513061	0.00535844203675137	0.0010576100329924	0.00278796491306329	0.00145797997568645	0	0.00333290414883417	0.000238427229950275	0	0.00168655394864443	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__crocinitomicaceae|g__crocinitomix	0.00211650675470432	0.00195494805636745	0.00204090171119404	0.00316978261328954	0.0010576100329924	0.00139398245653164	0.00145797997568645	0	0.0022804081018339	7.04444088489449e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__crocinitomicaceae|g__crocinitomix|s__crocinitomix_sp._gm2_3_6_6	0.00211650675470432	0.00195494805636745	0.00204090171119404	0.00316978261328954	0.0010576100329924	0.00139398245653164	0.00145797997568645	0	0.0022804081018339	7.04444088489449e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__crocinitomicaceae|g__fluviicola	0.0013714963770484	0.00135852322561128	0.00117351848393657	0.00218865942346183	0	0.00135415438634503	0	0	0.00101741284543359	0.000165273420760986	0	0.00168655394864443	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__crocinitomicaceae|g__fluviicola|s__fluviicola_taffensis	0.0013714963770484	0.00135852322561128	0.00117351848393657	0.00218865942346183	0	0.00135415438634503	0	0	0.00101741284543359	0.000165273420760986	0	0.00168655394864443	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae	1.61601216940588	1.41915975007149	1.32352475970933	2.60390094580276	0.430145109132765	0.674090087908517	0.289999159925824	0.369738041121574	0.715872727968013	0.0812007282001107	0.0143758026489812	2.36743987134003	0.214796641926234	0.0157415878490299	0.0264387062659734	0.0410620410110549	0.0631905103781839	2.06799019141625	0.0334306156113654	2.15649052566182
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__aegicerativicinus	0.00660350107467747	0.00586484416910234	0.00561247970578361	0.0104527355223953	0.00317283009897719	0.00987736140628137	0.00284653233348307	0.00418966618834644	0.00501689782403459	0.00030887163879922	0	0.00542106626349996	0	0	0	0	0	0.00537569935781069	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__aegicerativicinus|s__aegicerativicinus_sediminis	0.00660350107467747	0.00586484416910234	0.00561247970578361	0.0104527355223953	0.00317283009897719	0.00987736140628137	0.00284653233348307	0.00418966618834644	0.00501689782403459	0.00030887163879922	0	0.00542106626349996	0	0	0	0	0	0.00537569935781069	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__aequorivita	0.0167458014432206	0.0115971494869255	0.0104085987270896	0.0224148913368332	0.00478442633972751	0.00836389473918987	0.00347138089449154	0.00534182439014172	0.00810421956190203	0.000820948303124242	0	0.0289123534053331	0	0	0	0	0	0.0310136501412155	0	0.0227798294964277
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__aequorivita|s__aequorivita_sp._h23m31	0.00538439318396778	0.00434064737939213	0.00413282596516793	0.00815086957703025	0.00135978432813308	0.00278796491306329	0.000902559032567801	0.00178060813004724	0.00350832015666755	0.000406410051051605	0	0.010721664387811	0	0	0	0	0	0.0124054600564862	0	0.0227798294964277
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__aequorivita|s__aequorivita_sublithincola	0.0113614082592528	0.00722336739471362	0.00627577276192167	0.0142640217598029	0.00337427962907098	0.00553610175593996	0.00249939424403391	0.00345647460538582	0.00459589940523448	0.000414538252072637	0	0.0181906890175221	0	0	0	0	0	0.0186081900847293	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__aggregatimonas	0.00507961621129036	0.00530155405116596	0.00438793867906719	0.00694333334339614	0.00241739436112548	0.00234985614101049	0.00152740759357628	0.00146638316592125	0.00368373616450092	0.000455179257177798	0	0.00433685301079997	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__aggregatimonas|s__aggregatimonas_sangjinii	0.00507961621129036	0.00530155405116596	0.00438793867906719	0.00694333334339614	0.00241739436112548	0.00234985614101049	0.00152740759357628	0.00146638316592125	0.00368373616450092	0.000455179257177798	0	0.00433685301079997	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__algibacter	0.0479346449805434	0.0579526127218079	0.0439814318762316	0.0817351088141089	0.0173246595880659	0.0324997052722806	0.013538385488517	0.0178060813004724	0.0215410857619387	0.000652965482022912	0	0.0121672820580777	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__algibacter|s__algibacter_alginicilyticus	0.0178802490637421	0.0222002575892575	0.0162761911467725	0.0316223551182933	0.0070003711707592	0.0131432631615841	0.00610963037430512	0.00701769086548029	0.00701664031333509	0.000227589628588899	0	0.00409591673242219	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__algibacter|s__algibacter_sp._l1a34	0.0162547718761292	0.0178264754970455	0.0163272136895523	0.0267167391691547	0.00483478872225096	0.00979770526590813	0.00395737421972036	0.00398018287892912	0.00813930276346871	0.000222170827908211	0	0.00481872556755552	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__algibacter|s__algibacter_sp._l3a6	0.0137657599325969	0.0178596102098653	0.0112759819543471	0.0233582790193598	0.00548949969505577	0.0095189087746018	0.00340195327660171	0.00670346590135431	0.00635005948356826	0.000197786224845114	0	0.00313217161891109	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__amniculibacterium	0.00176093361991399	0.00109344552305298	0.00158169882617538	0.00407543478851512	0.00241739436112548	0.00227020000063725	0	0	0.00238565770653393	0.00046330745819883	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__amniculibacterium|s__amniculibacterium_sp._g2-70	0.00176093361991399	0.00109344552305298	0.00158169882617538	0.00407543478851512	0.00241739436112548	0.00227020000063725	0	0	0.00238565770653393	0.00046330745819883	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__antarcticibacterium	0.0193872018730915	0.0108019163792506	0.0108167790693284	0.0261507065596387	0.00548949969505577	0.00537678947519349	0.00423508469127968	0.0056560493542677	0.00694647391020174	0.00160938380216436	0	0.413567121835453	0.051499435835326	0	0	0	0.00110452594037304	0.399042298483639	0	0.346529527491112
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__antarcticibacterium|s__antarcticibacterium_arcticum	0.00716225885791941	0.00377735726145575	0.00357157799458957	0.0104527355223953	0.001913770535891	0.00143381052671826	0.00152740759357628	0.00251379971300787	0.00242074090810061	0.000428085253774357	0	0.160222625121221	0.0121631833379916	0	0	0	0	0.141008729308726	0	0.126324509025645
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__antarcticibacterium|s__antarcticibacterium_flavum	0.00572303426472047	0.00324720185633915	0.00372464562292912	0.00784898551862172	0.00226630721355514	0.00219054386026401	0.00159683521146611	0.00167586647533858	0.00224532490026723	0.000736956892573577	0	0.110348815497021	0.0243263666759831	0	0	0	0.00110452594037304	0.111649140508376	0	0.106996168846857
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__antarcticibacterium|s__antarcticibacterium_sp._1ma-6-2	0.00648497669641403	0.00374422254863596	0.00346953290902987	0.00784898551862172	0.00125905956308619	0.00171260701802459	0.00104141426834746	0.00136164151121259	0.0022804081018339	0.000441632255476077	0	0.142875213078021	0.0147510946865004	0	0	0	0	0.145970913331321	0	0.112518551755082
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__aquimarina	0.0221640587352636	0.0199139624046921	0.0170415292884702	0.0364147645455286	0.00639602258047783	0.00991718947646798	0.00499878848806782	0.00659872424664565	0.0110512084935028	0.0012490335568986	0	0.035538101060722	0	0	0	0	0	0.0310136501412155	0	0.0317537017222932
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__aquimarina|s__aquimarina_sp._ad1	0.00567223810260757	0.00467199450759	0.00336748782347017	0.0103395290004921	0.00120869718056274	0.00270830877269005	0.000902559032567801	0.00125689985650393	0.00280665612533404	0.000338675042543004	0	0.00662574765538884	0	0	0	0	0	0.00537569935781069	0	0.0103544679529217
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__aquimarina|s__aquimarina_sp._ad10	0.00680668572312909	0.00622932601012	0.00551043462022391	0.010301793493191	0.00141014671065653	0.00278796491306329	0.00145797997568645	0.00178060813004724	0.00322765454413414	0.0002953246370975	0	0.00831230160403327	0	0	0	0	0	0.00496218402259448	0	0.00897387222586546
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__aquimarina|s__aquimarina_sp._bl5	0.00573996631875811	0.00526841933834617	0.00454100630740674	0.00935840581066436	0.00236703197860203	0.00231002807082387	0.00145797997568645	0.00157112482062992	0.00277157292376736	0.000238427229950275	0	0.0127696227540221	0	0	0	0	0	0.00909733737475654	0	0.012425361543506
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__aquimarina|s__aquimarina_sp._trl1	0.00391130448269358	0.0036448184101766	0.00357157799458957	0.00637730073388015	0.00130942194560963	0.00203123157951754	0.00104141426834746	0.00178060813004724	0.00217515849713388	0.000368478446286789	0	0.00758949276889995	0	0	0	0	0	0.0107513987156214	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__arenibacter	0.0138842843108603	0.0113320717843672	0.00867383227257467	0.0176602174168989	0.00433116489701648	0.0049785087733273	0.00374909136605087	0.00303750798655117	0.0101039620512025	0.000742375693254265	0	0.0119263457796999	0.00414065815761415	0	0	0	0.000813861219222239	0.0132324907269186	0	0.018638042315259
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__arenibacter|s__arenibacter_algicola	0.0138842843108603	0.0113320717843672	0.00867383227257467	0.0176602174168989	0.00433116489701648	0.0049785087733273	0.00374909136605087	0.00303750798655117	0.0101039620512025	0.000742375693254265	0	0.0119263457796999	0.00414065815761415	0	0	0	0.000813861219222239	0.0132324907269186	0	0.018638042315259
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga	0.0149848678233066	0.0124255173074202	0.0131127934944217	0.0245280797456929	0.00302174295140685	0.00884183158142929	0	0.00356121626009448	0.00863046758540216	0.00233008429269587	0	0.0236117552810221	0	0	0	0	0.00209278599228576	0.0124054600564862	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga|s__capnocytophaga_canimorsus	0.00282765302428497	0.00281645058968192	0.00346953290902987	0.0055471195732567	0.00226630721355514	0.00310658947455624	0	0	0.00224532490026723	0.000354931444585068	0	0.00409591673242219	0	0	0	0	0.000930127107682559	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga|s__capnocytophaga_cynodegmi	0.00133763226897313	0.00152419678971021	0.00204090171119404	0.00256601449647248	0	0.000796561403732368	0	0	0.00101741284543359	0.000111085413954105	0	0.00590293882025551	0	0	0	0	0.0011626588846032	0.0124054600564862	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga|s__capnocytophaga_endodontalis	0.000406369296903229	0.000629559543575958	0	0	0	0	0	0	0	0.000108376013613761	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga|s__capnocytophaga_gingivalis	0.00116831172859678	0.000563290117936383	0.000663293056138063	0.00139621377013944	0	0.000796561403732368	0	0	0.000736747232900185	0.000165273420760986	0	0.00180702208783332	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga|s__capnocytophaga_haemolytica	0.00074501037765592	0.000497020692296809	0	0.000830181160623451	0.000755435737851712	0	0	0	0.000456081620366781	0.000354931444585068	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga|s__capnocytophaga_leadbetteri	0.000592621891317209	0.000695828969215532	0	0.000792445653322385	0	0	0	0	0	5.41880068068807e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga|s__capnocytophaga_ochracea	0.0009312629720699	0	0	0.00150942029204264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga|s__capnocytophaga_sp._fdaargos_737	0.000406369296903229	0	0	0.00135847826283837	0	0	0	0	0	0.000111085413954105	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga|s__capnocytophaga_sp._h4358	0.00174400156587636	0	0	0	0	0	0	0	0	0.000200495625185458	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga|s__capnocytophaga_sp._oral_taxon_323	0	0	0	0.00298110507678421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga|s__capnocytophaga_sp._oral_taxon_878	0.00162547718761292	0.00258450759994341	0.00331646528069031	0.0019999818869565	0	0.00207105964970416	0	0	0.00189449288460047	0.00018152982280305	0	0.00409591673242219	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga|s__capnocytophaga_sp._oral_taxon_902	0	0	0	0	0	0	0	0	0	0.000211333226546835	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga|s__capnocytophaga_sputigena	0.00132070021493549	0.00139165793843106	0.00163272136895523	0.00279242754027888	0	0.00099570175466546	0	0	0.00108757924856694	0.000270940034034403	0	0.00361404417566664	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__capnocytophaga|s__capnocytophaga_stomatis	0.00179479772798926	0.00155733150253	0.00188783408285449	0.00252827898917142	0	0.00099570175466546	0	0.00356121626009448	0.00105249604700026	0.000189658023824082	0	0.00361404417566664	0	0	0	0	0	0	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__cellulophaga	0.0441757289841885	0.0437378209221192	0.0400016735394032	0.0699616305361763	0.011935884658057	0.0161701964957671	0.00617905799219495	0.0102646821614488	0.0215761689635054	0.00144681978174371	0	0.0236117552810221	0	0	0	0	0.00133705771729368	0.0165406134086483	0	0
k__bacteria|p__bacteroidetes|c__flavobacteriia|o__flavobacteriales|f__flavobacteriaceae|g__cellulophaga|s__cellulophaga_algicola	0.00623099588584951	0.00659380785113766	0.00551043462022391	0.0103772645077931	0.00246775674364893	0.00254899649194358	0.00159683521146611	0.00146638316592125	0.00361356976136757	0.000224880228248555	0	0.00409591673242219	0	0	0	0	0	0	0	0
